职位,城市,公司,学历,经验,技能,薪资,工作描述,行业,职位URL,公司规模,发布时间,薪资_最小值,薪资_最大值,年薪月数
运营经理（医美及私密）,成都,成都锦江仁济康和盆底康复门诊部有限公司,大专,5-10年,"门店运营,toC,数据运营,用户运营,产品运营",20000-40000,岗位职责：1、医美及私密科室运营流程体系构建与优化，全流程梳理与诊断，标准化体系建设，跨科室协同机制建立；2、医美及私密运营效能提升与业绩推进，包括绩效管理体系搭建，数据分析与洞察，服务质量监控与提升；3、成本管控与预算管理：各科室成本核算与分析，预算编制与执行监控；4、团队协作与制度建设：作为运营核心枢纽，高效协调市场、销售、医疗、护理等职能部门，确保运营策略有效落地。5、培训与宣导：组织针对新...,卫生服务,http://jobs.zhaopin.com/CC868596950J40979279904.htm,20-99人,2026-01-09 16:19:42,20000.0,40000.0,12.0
康养运营经理,成都,中国平安人寿保险股份有限公司四川分公司4,本科,5-10年,"销售运营,产品运营,用户运营",20000-40000,【康养中心运营经理】1、有医院、养老院、康复中心、体检机构等立项至筹备开业运营经验。2、有卫生系统（卫生局、卫健委）、高端养老等沟通对接经验，熟悉海内外康养运营模式优先。,保险,http://jobs.zhaopin.com/CCL1478998570J40746430606.htm,10000人以上,2026-01-09 09:03:38,20000.0,40000.0,12.0
运营总监（理疗/经络艾灸连锁方向）,成都,四川鸿森堂医药有限公司,学历不限,3-5年,"用户运营,门店运营,toB",20000-40000,【核心职责】 1. 连锁体系搭建：主导理疗门店全链条标准化SOP（服务流程、技师操作、门店管理、品控体系、拓店流程），构建可支撑1→100家门店复制的核心运营体系，确保多店服务一致性与盈利模型统一；2. 规模化扩张：制定1→100家门店的全国/区域扩张战略，建立标准化选址模型、新店筹备流程、开业落地与盈利爬坡体系，推动门店快速复制与高效落地；3. 业绩与用户运营：统筹门店日常运营，优化单店盈利模型...,医药批发/零售,http://jobs.zhaopin.com/CCL1481531920J40818755411.htm,100-299人,2026-01-06 00:00:01,20000.0,40000.0,12.0
抖音运营总监/操盘手,成都,四川金宫川派味业食品有限公司,大专,5-10年,"直播运营,新媒体运营,电商运营",20000-40000,一：岗位职责1.矩阵战略与孵化：负责从0到1孵化食品/调味品直播矩阵，规划100-200个账号的差异化定位（如：测评号、菜谱号、工厂直播号、达人分发号）。2.MCN供应链整合：不仅管理运营，需深度介入食品供应链，针对调味品/水饮的高频特征，建立“快选品、快测试、快迭代”的选品SOP。3.大规模协同体系：建立针对百个直播间的人货场匹配模型，利用AI素材分发解决食品类目内容重复率高的痛点，实现规模化养...,快速消费品,http://jobs.zhaopin.com/CC205023210J40912527915.htm,1000-9999人,2025-12-25 10:06:01,20000.0,40000.0,12.0
电商渠道负责人（学习硬件方向）,成都,超有爱公司,本科,5-10年,"电商运营,数据运营,销售运营,toC",20000-40000,岗位职责：1、制定百词斩硬件业务整体市场策略及渠道策略，统筹主流电商渠道（天猫京东）、社交电商渠道（抖快红微等）电商渠道的营销规划、品类规划，确保达成销售目标，对GMV及ROI负责；2、洞察市场趋势与新兴平台/模式（如视频号、快手、小红书、私域、异业合作、线下、进校等），持续发现和迭代新增渠道；3、结合教育行业趋势及用户需求，主导爆品打造、大促活动、内容种草等全链路营销渠道方案，提升转化效率；4、...,互联网,http://jobs.zhaopin.com/CC484321320J40813281301.htm,300-499人,2025-12-10 10:44:15,20000.0,40000.0,12.0
电商负责人,成都,四川箐禾食品有限公司,本科,5-10年,"淘宝/天猫,京东,拼多多,经理",20000-40000,岗位职责：1.统筹传统电商业务的店铺运营、爆品孵化、内容营销、活动策划，优化流量获取与转化效率；2.负责新零售业务0-1体系搭建；3.制定业务短期目标与长期战略，拆解GMV、用户增长、品牌渗透率等核心指标，并推动执行落地；4.收集市场和行业信息，进行产品分析，为公司定制网销产品提供依据，同时监控分析相关数据，定期针对推广效果进行跟踪、评估，及时提出营销改进措施，并给出切实可行的改进方案；6.团队管...,食品/饮料,http://jobs.zhaopin.com/CCL1509399610J40808972807.htm,20-99人,2025-11-29 00:14:23,20000.0,40000.0,12.0
运营经理,成都,港铁商业管理(成都)有限公司,本科,10年以上,门店运营,20000-40000,岗位职责： 1. 负责搭建轨道商业运营管理体系，建立标准化运营管理流程。 2. 负责指导下属合资公司的运营管理工作。 3. 全面负责中国内地车站商业项目日常运营管理，密切跟踪项目进度，及时发现并解决项目推进过程中的问题与风险，确保项目按计划有序进行。 4. 建立有效的项目监控机制，定期收集、分析项目相关数据，通过与项目计划对比，精准评估项目绩效，及时调整项目策略和资源分配，保障项目目标的达成。 5...,咨询服务,http://jobs.zhaopin.com/CCL1503585750J40804781701.htm,20-99人,2025-11-10 17:02:12,20000.0,40000.0,12.0
运营总监连锁行业服务业,成都,帕信科技集团有限公司,本科,10年以上,门店运营,25000-40000,运营总监岗位职责：1、参与制定公司年度及中长期运营战略和目标，根据公司战略，制定并执行全国性的运营计划、预算和关键绩效指标，定期向董事长汇报运营状况、业绩成果及改进计划；2、确保所有项目严格执行公司统一的运营标准，维护品牌一致性，通过巡店、数据监控、会议等方式，全面监督各项目的日常运营状态，提供必要的指导和支持；3、全面负责运营相关的成本控制、品质管理、处理重大运营突发事件，制定应急预案并推动执行...,居民服务,http://jobs.zhaopin.com/CC320273210J40759448101.htm,300-499人,2025-10-23 15:33:07,25000.0,40000.0,12.0
玄武岩运营副总,成都,友翔集团有限责任公司,本科,5-10年,,20000-40000,工作职责：1、负责公司玄武岩厂区项目筹备及项目生产运营管理2、负责编制年度经营计划和预算目标，确定生产关键指标确认并优化、优化生产环节中的QA管理3、负责牵头统筹技术部门对玄武岩相关的研发与改进工作4、负责牵头公司玄武岩类相关产品的销售管理工作，对业务结果承责5、负责牵头厂区项目建设、生产、销售等全链条过程中的客户关系管理、商务关系管理岗位要求：1、统招本科及以上，形象气质佳2、有专业的玄武岩项目...,工程施工,http://jobs.zhaopin.com/CC601944930J40890703808.htm,100-299人,2025-10-14 09:28:19,20000.0,40000.0,12.0
设备资产首席运营官,成都,成都鸿坤医疗器械有限公司,本科,5-10年,"toB,用户运营",20000-40000,一、工作内容1、负责通过设备资产全生命周期价值最大化，驱动企业财务增长与运营效能提升；2、负责制定设备资产组合策略，基于 ROIC(投入资本回报率)模型评估资产配置方案，确保资产规与业务需求匹配，对设备管理进行战略规划与财务控制；3、负责对设备进行运营效能提升，优化资产周转率，监控设备周转率，通过合理调度、闲置租赁等提开利用率，并能通过数字化工具降低运维人力成本；4、负责流程体系构建:对设备进行全...,医疗设备/器械,http://jobs.zhaopin.com/CC294863680J40887543715.htm,20-99人,2025-09-12 09:16:30,20000.0,40000.0,12.0
战略运营总监,成都,四川宜云智能网联汽车科技有限公司,硕士,10年以上,战略运营,35000-40000,公司及工作地都在四川宜宾，请确认接受再投递~岗位职责：1、牵头制定公司中长期战略规划及年度经营目标，并监督落地执行。2、负责公司运营体系建设，组织架构设计与优化，建立跨部门协作机制，推动制度、流程与管控机制优化，提升整体运营效率。3、组织战略解码，推动战略目标分解至各部门，建立考核和反馈机制，定期对战略执行情况进行评估，提出优化和调整方案。4、开展行业趋势研究、市场竞争分析和政策解读，提出前瞻性战...,汽车智能互联,http://jobs.zhaopin.com/CCL1485203860J40832279103.htm,100-299人,2025-09-01 11:06:43,35000.0,40000.0,12.0
电商运营经理,成都,千禾味业,本科,1-3年,"电商运营,淘宝,京东",30000-35000,"岗位职责： 1、负责天猫系（包括天猫旗舰店、天猫超市），或京东系（包括京东超市、京东旗舰店）运维。 2、目标制定：负责板块业务的目标制定； 根据公司战略目标、年度规划，完成线上全渠道销售目标的制定、拆解。（包括销售目标、其他经营指标等） 3、业务管理：带领团队完成电商业务目标； 负责制定合理的、有效的店铺运营策略及运营方案,完成公司下达的销售任务和利润指标； 4、团队管理：根据目标进行团队配置及管...",快速消费品,http://jobs.zhaopin.com/CC339677710J40853201313.htm,1000-9999人,2026-01-04 10:48:26,30000.0,35000.0,13.0
生鲜连锁总经理,成都,四川金忠食品股份有限公司,大专,10年以上,"门店运营,整合营销,toC,选址落地,直营体系,加盟体系",25000-35000,一、岗位职责：1、全面负责生鲜连锁门店运营管理，提升销售业绩、客户满意度及运营效率。2、建立连锁运营管理体系，推动制度化、流程化、标准化落地执行。3、制定并执行门店发展战略与年度计划，涵盖销售、推广、采购、库存、培训等。4、优化运营流程，降低成本，提升盈利能力。5、监督门店陈列、促销活动及客户服务，保障品牌形象与服务质量。6、维护供应商合作关系，确保商品质量与供应稳定。7、分析市场及竞品动态，制定...,快速消费品,http://jobs.zhaopin.com/CC266976910J40780272116.htm,500-999人,2026-01-04 10:12:45,25000.0,35000.0,12.0
团膳运营总经理,成都,四川省顺心餐饮管理有限公司,大专,5-10年,团膳运营管理,20000-35000,岗位职责：1、科学设置运营系统组织结构，合理配置运营管理人员，建立及培养优质、高效的运营管理团队和梯队后备人才，满足公司发展所需；2、组织、计划、指导、控制及协调生产过程中的各种活动和资源，以达到公司对成本控制、产品数量和质量等方面的要求；3、组织对外招商或引进战略合作公司，参与合作的细节进行谈判，参与拟定合同条款，以及合作商的管理细则和标准，并根据合同条款和管理细则指导各分子公司按标准执行；4、...,餐饮服务,http://jobs.zhaopin.com/CCL1457965360J40737420613.htm,1000-9999人,2025-12-18 15:13:43,20000.0,35000.0,12.0
运营总监,成都,四川鸿山实业集团有限公司,本科,10年以上,运营总监,20000-35000,"【岗位职责】1、根据公司经营目标，统筹进行各项目各经营指标分解，组织编制公司整体年度计划；2、组织编制项目主项计划，组织项目产品策划与运营策划，组织召开项目启动会，认定产品思路、操盘逻辑与运营指标；3、监控项目运营指标,对影响达成经营指标的关键重难点事项提前识别、判断，牵头制定解决方案，跟踪执行情况及结果达成，对有重大困难的及时寻求资源解决；4、根据公司经营发展需要，牵头研究组织管控模式，并牵头评...",房地产开发,http://jobs.zhaopin.com/CC483788230J40739214912.htm,100-299人,2025-12-17 16:41:17,20000.0,35000.0,12.0
妙神谷连锁店操盘手,成都,成都艾琪德兴商贸有限公司,大专,3-5年,运营管理,20000-35000,我司主营化妆品生产和销售，曾经是欧诗漫/兰瑟/日本高丝/日本美伊娜多/德国妮维雅/韩国娜的丽/韩国卡丽/韩国所望等众多品牌的四川总代理。旗下还有零售连锁系统“香彩丽舍”及生产品牌“妙神谷”“正官桑黄”品牌和后院产品“花妍适”等。“妙神谷&正官桑黄”产品为韩国草堂大学定制配方。现诚招西南大区操盘手及大成都区域操盘手、维护售后督导数名。1）西南大区操盘手：【任职要求】1、5年以上化妆品CS渠道经验；2...,快速消费品,http://jobs.zhaopin.com/CC403563510J40418762011.htm,100-299人,2025-12-02 00:05:21,20000.0,35000.0,12.0
航空-运营副总（金堂县）,成都,智联猎头,本科,5-10年,"航天航空,运营管理",25000-35000,岗位核心：国企正式员工；航空运营管理经验。base地：成都-金堂县岗位要求：1.大学本科及以上学历，并取得相应学位，工学类(08)、管理学类(12)专业;2.需要5年以上航空行业工作经历，同时具有同等规模企业、同层级职位3年以上管理经验、或具有航空领域8年以上管理经验，精通通航政策法规、市场动态及运营模式;3.具备卓越的战略规划、组织协调及决策能力，擅长团队管理与激励;4.敏锐的市场洞察力与出色的...,互联网,http://jobs.zhaopin.com/CCL1318355140J40858782903.htm,10000人以上,2025-11-27 15:45:39,25000.0,35000.0,12.0
城市总经理/运营总监/（带薪）合伙人,成都,中达行商企业服务(成都)有限公司,大专,5-10年,"金融,企业孵化",20000-35000,工作职责：1.需要金融行业领域有专业累积，房地产、平台、金融、通信、互联网等优质行业者优先；2.拓展新客户；3.组建并管理团队：有组建管理团队的能力，带领团队完成总公司划分任务；合理配置团队资源，带领团队完成各项招聘项目，提高职位推荐及成功率；4.与重点客户深入沟通，制定高级人才寻访策略及人才储备方案；5.参与公司决策；6.有现有优秀销售团队者优先。* 底薪8000，综合薪资8k-20k任职资格：...,法律服务,http://jobs.zhaopin.com/CCL1348972790J40787151312.htm,20-99人,2025-10-30 10:26:49,20000.0,35000.0,12.0
美业运营总监,成都,锦江区苗方清颜美容店,大专,5-10年,"产品运营,门店运营,团队管理",18000-35000,岗位亮点美业品牌公司，聚焦祛痘，团队精简高效，直接对接主理人，全程主导产品运营策略，业绩成长空间大!核心职责1.统筹祛痘双品牌运营（苗方清颜+痘艺美），制定销售目标与全链路策略，推动引流-转化-复购闭环。2.管理运营团队(社群、设计、文案)，明确分工与目标，通过培训+激励提升团队专业度与执行力。3.复盘双产品运营数据(复购率、转化率等)，优化流程、管控成本，保障营收增长。4.联动内外部资源（美业K...,美发/美容/保健,http://jobs.zhaopin.com/CC524117420J40821198905.htm,100-299人,2025-10-24 00:00:02,18000.0,35000.0,12.0
海外运营经理,成都,四川蓉城蕾茗科技有限公司,大专,3-5年,"周末双休,节假日福利,带薪年假",18000-35000,岗位职责1、组建 AMAZON (亚马逊)运营团队，制定月度、季度销售目标，并带领团队达成销售目标；2、进行市场调研，分析竞争对手产品，根据市场需求制定合理的价格策略和推广计划，并监督执行；3、熟悉亚马逊销售平台规则，持续的提升产品的销售排名和销售量，维护店铺的好评率和店铺安全，提高客户满意度；4、负责管理线上产品的上传、编辑和优化、广告投放方案、订单处理和售后服务的管理工作，达成运营绩效指标；5...,互联网,http://jobs.zhaopin.com/CCL1244220070J40840014812.htm,1000-9999人,2025-10-16 17:19:17,18000.0,35000.0,12.0
闪购-歪马-线下店用户运营（新客方向）,成都,北京三快在线科技有限公司,本科,1-3年,,,"美团闪购是美团旗下的即时零售平台，依托即时配送能力，连接本地零售供给，满足消费者30分钟万物到家的即时需求。美团闪购涵盖超市便利、食材、水果、鲜花绿植、休闲零食、酒水饮料、数码家电、美妆个护、母婴玩具、日用百货、服饰鞋帽、宠物等诸多品类，业务覆盖全国近3,000个县市区旗，每日百万级在岗骑手，以高效的配送、丰富的品类和广泛的覆盖，为美团数亿用户带来便捷的生活体验，积极助力实体零售线上化转型，提升本...",互联网,http://jobs.zhaopin.com/CC383625320J40825167409.htm,10000人以上,2026-01-11 10:11:52,,,
省区渠道运营,成都,元气森林(北京)食品科技集团有限公司,本科,5-10年,"渠道运营,通路企划,RTM",15000-30000,岗位要求：1、制定渠道发展策略与执行计划，为销售提供各销售渠道发展建议，通过渠道政策促进销售目标达成2、深入了解市场并分析销售数据，识别生意空白点和增长点，并制定相关执行策略3、根据渠道终端、销售产品及销售场景等因素，制定传统渠道终端成功图像，提升终端的精细化运作水平及产出4、推动渠道专项活动的落地执行，进行销售区域执行规划、执行、检核及结案管理工作，保障渠道目标达成5、各类渠道经营报表的管理及临...,快速消费品,http://jobs.zhaopin.com/CC812921020J40809343409.htm,1000-9999人,2026-01-11 00:32:02,15000.0,30000.0,14.0
新媒体运营总监,成都,四川省沁祺堂生命健康研究有限责任公司,本科,5-10年,"toC,新媒体运营,直播运营,社群运营,团队管理",15000-30000,岗位职责:一、战略规划与策略制定工作内容：负责制定公司新媒体整体运营策略与目标，规划多平台（如微信、抖音、小红书、B站等）的内容布局和用户增长计划。编制运营策略文档、年度/季度推广计划、预算与ROI（投资回报率）目标。二、团队搭建与项目管理工作内容：组建并管理新媒体团队（包括编导、剪辑、运营、主播等）；制定工作流程，协调内外部资源，确保项目高效执行。搭建稳定的核心团队、高效的项目协作流程、清晰的团...,学术/科研,http://jobs.zhaopin.com/CCL1514707100J40867067203.htm,20人以下,2026-01-10 09:17:57,15000.0,30000.0,12.0
跨境电商运营负责人,成都,四川惠蕾网络科技有限公司,本科,5-10年,"亚马逊,阿里巴巴国际站,TikTok,海外推广,精品运营,英语",20000-30000,岗位职责】 1.负责公司跨境电商业务归属品牌项目方的战略规划、运营管理和团队领导；2.制定并执行跨境电商运营策略，包括市场分析、产品选择、价格策略、推广方式等，带领团队达成GMV目标; 3.监控和分析业务数据及用户反馈，及时发现问题并采取相应的措施进行改进。【任职要求】 1.本科及以上学历，具备优秀的英文读写能力，留学海归或有海外工作经验者优先；2.3年以上跨境电商运营经验，熟悉跨境电商平台的运营...,广播/影视,http://jobs.zhaopin.com/CCL1226328750J40910904708.htm,20-99人,2026-01-09 14:47:09,20000.0,30000.0,12.0
收运总监（餐厨）,成都,四川嘉道博文生态科技有限公司,大专,10年以上,"餐厨垃圾,厨余垃圾,废弃油脂",15000-30000,岗位职责：1、收运业务统筹：牵头制定集团餐厨垃圾、废弃油脂收运业务年度/季度/月度计划，牵头编制年度收运预算（含收运量、提油率、收运成本等核心指标），确保与公司生产预算、利润预算强绑定，推动收运目标达成。2、质量与合规管控：建立餐厨垃圾、废弃油脂收运质量标准，通过现场抽检、GPS轨迹监控、客户反馈构建全流程检查机制；输出收运质量检查报告及问题整改跟踪表，确保收运全流程合规，无安全/环保事故。3、成...,环保,http://jobs.zhaopin.com/CC617171780J40858828103.htm,300-499人,2026-01-09 14:46:40,15000.0,30000.0,12.0
连锁门店营运经理（火锅品牌）,成都,麻辣空间,本科,3-5年,"新媒体运营,用户运营,门店运营,抖音,小红书,微信公众号,toC",20000-30000,岗位职责：1、负责制定和执行直营门店的营运策略，确保达成公司设定的经营指标，预算达成、成本管控、顾客满意度和人才梯队建设；2、定期巡视各门店，监督和指导门店的日常运营，包括服务流程、菜品质量、环境卫生等方面；3、分析销售数据和顾客反馈，制定改进措施以提升门店的经营业绩和顾客满意度。4、协助品牌营销部策划和组织执行营销活动，达成设定目标；5、协调各部门之间的工作，解决门店运营中的问题和突发情况；6、...,餐饮服务,http://jobs.zhaopin.com/CC147799050J40799211407.htm,1000-9999人,2026-01-09 00:07:41,20000.0,30000.0,12.0
营运经理,成都,成都美其格服饰有限公司,大专,5-10年,"销售运营,门店运营,活动运营",20000-30000,1、战略规划制定、经营计划制定、年度目标制定并规划可行性营运策略确保完成任务；2、门店全面运营、营销规划及客户管理；3、管理、监督、指导下属人员工作、制定人员培养计划及绩效考核和奖惩管理，进行有效的人员管理4、主持营运部管理工作，各项工作事项计划总结，日常会议组织召开，品牌工作进度跟进、检查、协调，店铺巡视；5、与商品部同频推动执行，推动商品高效售罄；6、销售业绩的监管，库存的管控，营销活动沟通执...,服装/纺织/皮革,http://jobs.zhaopin.com/CC841449430J40826018409.htm,500-999人,2026-01-09 00:00:01,20000.0,30000.0,12.0
物业运营总监,成都,四川长坤置业有限公司,本科,10年以上,,20000-30000,全面负责物业公司旗下所有项目的日常运营管理与服务品质，对运营团队进行间接或直接管理，团队共计8个项目，人数约200人，主要职责：一、体系执行与运营管控 1.标准落地： 严格执行公司物业服务标准、管理制度和操作流程（SOP），确保所有项目运营的统一性和规范性。2.日常监督： 建立并实施项目巡检、夜间查岗、周月季检查制度，掌握项目真实运营状况。3.会议管理： 主持召开运营周例会、月度经营分析会，协调解...,房地产开发,http://jobs.zhaopin.com/CC147484840J40867880612.htm,100-299人,2026-01-08 18:17:14,20000.0,30000.0,12.0
互联网运营总监,成都,四川特驱教育管理有限公司,本科,10年以上,"数据运营,互联网平台运营,toB,toC,toG",15000-30000,岗位职责：1. 负责公司平台搭建，知道平台中长期运营战略与年度目标，明确用户、市场、商业化路径，推动落地并复盘迭代；2. 负责内容、活动、用户、渠道、商业化全链路运营，驱动产品优化，打造品牌、强化口碑；3. 建立平台数据管理体系，定期输出运营分析报告，制定产品与策略优化路径；4. 搭建运营团队并明确分工，制定考核激励机制，对团队绩效负责；5. 拓宽渠道与合作伙伴资源，整合资源，提升平台影响力与收入...,培训/辅导服务,http://jobs.zhaopin.com/CC613502880J40835796914.htm,1000-9999人,2026-01-08 10:42:15,15000.0,30000.0,12.0
