职位,城市,公司,学历,经验,技能,薪资,工作描述,行业,职位URL,公司规模,发布时间
互联网内容运营专员,南京,软通动力信息技术(集团)股份有限公司,本科,3-5年,"小红书,快手,抖音,内容平台运营",1.5-2.8万,岗位职责1、负责内容引入，定义并持续优化“优质内容”评估标准；通过数据处理及分析，从站内外榜单数据中识别筛选高潜力作者及内容线索2、搭建优质内容库，对内容库的丰富度、质量负责；对部分垂类进行深度运营，确保优质内容的分发效果，包含并不局限于用户价值、商业价值3、为内部各业务方与外部合作方提供内容运营支持4、其他内容运营相关工作任职要求1、本科学历及以上2、2年以上大型内容平台内容运营经验，了解内容标...,互联网,http://jobs.zhaopin.com/CC000544460J40782444416.htm,10000人以上,2025-12-21 12:43:46
线上游戏陪练,南京,南京问心网络科技有限公司,学历不限,经验不限,"手游,页游,端游",80-150元/时,[岗位介绍]游戏电竞师，主要工作陪客户打游戏，纯绿色，时薪20-80/h，平台推单。音视频直播，直播内容是与进入直播间的听众闲聊互动，健康正规，有专业运营指导，无需经验。不会推送给自己的好友，有效保护隐私。[岗位要求]音频主播:无需经验，无需露脸，门槛低，任何人都可尝试。游戏大神:无需经验，需要露脸，建议性格开朗的人尝试。[岗位优势]1、流量:流量多，不必为流量发愁。2、自由:居家，时间自由，与其...,互联网,http://jobs.zhaopin.com/CCL1226607900J40790641415.htm,10000人以上,2026-01-09 01:40:36
城更公司-产业运营岗（智慧/数字化运营/产业导入）,南京,中建安装集团有限公司,本科,经验不限,"产业运营,资源整合,数字化运营",1.3-2.6万,负责产业园区/片区的智慧化运营体系建设与实施，通过数据驱动、平台赋能和智能技术应用，提升产业服务效能、优化资源配置、增强客户黏性，推动产业集群向数字化、智能化转型升级，实现资产增值与产业生态繁荣。1.负责公司智慧运营管理平台的规划、迭代与日常运营，整合招商、物业、企业服务、外部合作单位等系统数据，打造公司智慧化运维系统。2.构建客户数字画像与产业数据资产，动态归集人才、专利、融资、能耗、成长性等数...,建筑设备安装,http://jobs.zhaopin.com/CC535727820J40914740815.htm,1000-9999人,2026-01-09 17:40:43
三角洲护航,南京,神祇(南京)文化传媒有限公司,学历不限,经验不限,"时间自由,三角洲护航,高收入",1.3-2.6万,岗位职责：1、为客户提供高质量的三角洲护航服务，包括但不限于与客户组队游戏、进行游戏指导、提升客户游戏体验等。2、根据客户要求进行代练服务，帮助客户提升游戏账号等级、段位等，高效完成代练任务目标。任职要求：（无经验前期可进行三到五天不收费技术培训，通过简单技术考核即可接单）1、热爱游戏，对三角洲行动有深入了解或有丰富的FPS游戏体验者优先。2、具备较高的游戏水平，在三角洲行动中有出色的表现，如较高...,文化艺术/娱乐,http://jobs.zhaopin.com/CCL1406614970J40661099906.htm,20人以下,2025-12-21 01:13:46
线上游戏师傅1,南京,南京问心网络科技有限公司,学历不限,经验不限,"端游,页游,手游,独立游戏,云游戏,热门手游端游",100-150元/时,[岗位介绍]游戏电竞师，主要工作陪客户打游戏，纯绿色，时薪20-80/h，平台推单。音视频直播，直播内容是与进入直播间的听众闲聊互动，健康正规，有专业运营指导，无需经验。不会推送给自己的好友，有效保护隐私。[岗位要求]音频主播:无需经验，无需露脸，门槛低，任何人都可尝试。游戏大神:无需经验，需要露脸，建议性格开朗的人尝试。[岗位优势]1、流量:流量多，不必为流量发愁。2、自由:居家，时间自由，与其...,互联网,http://jobs.zhaopin.com/CCL1226607900J40875163315.htm,10000人以上,2025-12-25 01:42:47
内容运营,南京,软通动力信息技术(集团)股份有限公司,本科,1-3年,"内容运营,达人运营",1.5-2.6万,岗位职责：1、负责内容引入，定义并持续优化“优质内容”评估标准；通过数据处理及分析，从站内外榜单数据中识别筛选高潜力作者及内容线索2、搭建优质内容库，对内容库的丰富度、质量负责；对部分垂类进行深度运营，确保优质内容的分发效果，包含并不局限于用户价值、商业价值3、为内部各业务方与外部合作方提供内容运营支持4、其他内容运营相关工作岗位要求：1、本科学历及以上2、2年以上大型内容平台内容运营经验，了解内...,互联网,http://jobs.zhaopin.com/CC000544460J40782262516.htm,10000人以上,2025-12-19 15:21:20
新媒体外包服务商,南京,南京品尚汽车服务有限公司,本科,5-10年,汽车类,1.5-2.5万,岗位职责：1、文案、剪、拍、投，全盘协调；2、精通新媒体各项数据得分析．能抓取运营过程的关键点；3、阶段投入产出比的具体控制和责任；4、对直营店的新媒体全面流量导出负责，对业绩转化负责。任职要求：1.具备新媒体运营经验.熟悉社交媒体平台的操作和策略。2.具有优秀的创意和想象力，能够独立策划和执行短视频内容。3.具备良好的沟通和协调能力，能够与团队成员和客户保持良好的沟通。4.对品牌有一定的了解和认...,汽车4S店/经销商,http://jobs.zhaopin.com/CCL1445185060J40817473101.htm,20-99人,2025-12-29 16:42:01
线上游戏电竞,南京,南京问心网络科技有限公司,学历不限,经验不限,"端游,手游,王者荣耀,和平精英,金铲铲,三角洲",100-150元/时,[岗位介绍]游戏电竞师，主要工作陪客户打游戏，纯绿色，时薪20-80/h，平台推单。音视频直播，直播内容是与进入直播间的听众闲聊互动，健康正规，有专业运营指导，无需经验。不会推送给自己的好友，有效保护隐私。[岗位要求]音频主播:无需经验，无需露脸，门槛低，任何人都可尝试。游戏大神:无需经验，需要露脸，建议性格开朗的人尝试。[岗位优势]1、流量:流量多，不必为流量发愁。2、自由:居家，时间自由，与其...,互联网,http://jobs.zhaopin.com/CCL1226607900J40875161715.htm,10000人以上,2025-12-23 01:43:55
产品运营总监,南京,南京誉泰瑞思科技有限公司,本科,5-10年,"B端用户,C端用户,平台类产品,产品迭代,用户增长,活动策划",1.5-2.5万,岗位职责：1、负责对平台类产品进行系统规划和分析管理，制定产品短期计划及长期规划，包括宣传推广、活动策划及日常运营与维护，按计划实现各项年度经营目标，对运营过程监控，对结果负责。2、结合业务、行业特点制定季度、年度运营策略，并不断探索更好更高效的运营机制3、善于数据分析总结，追踪运营效果，及时迭代运营方案，对年度KPI负责。4、收集市场信息，分析市场需求和行业趋势并提出应对方案，保持团队的竞争力、...,计算机软件,http://jobs.zhaopin.com/CC415056380J40783156216.htm,100-299人,2025-12-24 13:42:33
产品运营经理,南京,江苏好三由信息科技有限公司,本科,5-10年,"水运,货运平台",1.3-2.5万,核心职责：1、策划并执行针对货主、承运方等目标用户的线上线下拉新、促活、留存策略与活动。2、监控并分析用户行为数据，基于数据反馈优化运营策略和用户转化漏斗。3、协助制定并持续优化用户引导、平台使用等标准运营流程（SOP），提升运营效率。4、与产品、技术及线下推广团队紧密协作，推动运营方案落地并评估效果。岗位要求：1、5年以上互联网平台产品运营或综合运营经验，有B端、供应链、物流或相关产业互联网经验...,互联网,http://jobs.zhaopin.com/CC695367030J40818957207.htm,20-99人,2025-12-24 09:07:54
内容引入运营及管理-base南京大厂,南京,软通动力信息技术(集团)股份有限公司,本科,3-5年,"视频类,美食类,娱乐类,小红书,快手,今日头条,数据分析,内容引入,优质内容",1.5-2.5万,外包大厂 长期项目 稳定氛围好base 南京雨花台区工作内容：1、负责内容引入，定义并持续优化“优质内容”评估标准；通过数据处理及分析，从站内外榜单数据中识别筛选高潜力作者及内容线索2、搭建优质内容库，对内容库的丰富度、质量负责；对部分垂类进行深度运营，确保优质内容的分发效果，包含并不局限于用户价值、商业价值3、为内部各业务方与外部合作方提供内容运营支持4、其他内容运营相关工作岗位要求：1、ben...,互联网,http://jobs.zhaopin.com/CC000544460J40782183016.htm,10000人以上,2025-12-19 11:13:09
产品运营总监,南京,南京誉泰瑞思科技有限公司,本科,5-10年,,1.5-2.5万,1、负责对平台类产品进行系统规划和分析管理，制定产品短期计划及长期规划，包括宣传推广、活动策划及日常运营与维护，按计划实现各项年度经营目标，对运营过程监控，对结果负责。2、结合业务、行业特点制定季度、年度运营策略，并不断探索更好更高效的运营机制3、善于数据分析总结，追踪运营效果，及时迭代运营方案，对年度KPI负责。4、收集市场信息，分析市场需求和行业趋势并提出应对方案，保持团队的竞争力、前沿性和创...,计算机软件,http://jobs.zhaopin.com/CC415056380J40783116316.htm,100-299人,2025-12-24 11:13:10
新媒体网络运营主管,南京,南京文翰教育信息咨询有限公司,大专,1-3年,"短视频平台,图文平台,小红书,微信公众号,今日头条,抖音,微信视频号,教育类,科普类,内容运营,短视频运营,用户运营,快手,新闻类",1.5-2.5万,新媒体平台管理1. 新媒体平台运营管理，负责微信公众号、网站、视频号、抖音等新媒体平台的日常运营管理，包括内容发布、视频或图文作品创作、策划和撰写文案推文、用户互动和账号维护等工作；2. 内容创作和推广，能够独立完成推广内容的撰写与策划，包括但不限于短视频、图文等内容形式，以及根据热点信息和行业动态进行内容创意和策划；3. 媒体策略指定，制定并执行多媒体运营策略，管理社交媒体、视频、音频等多种形式...,培训/辅导服务,http://jobs.zhaopin.com/CC531794620J40798734102.htm,20-99人,2025-12-17 00:00:04
内容安全运营,南京,软通动力信息技术(集团)股份有限公司,本科,3-5年,"内容安全,审核运营,策略运营",1.5-2.5万,岗位职责：1、深度参与内容库项目的APP质量管控目标与策略的制定，支撑巡检主管和业务方，对已上架APP的质量管控结果负责；2、优化APP的巡检标准与机制，提升违规检出率与检出效率，控制检出成本；3、跟进APP的用户投诉处理，定位风险根源（规则盲区工具缺陷流程断点产品能力缺失），降低客诉复发率；4、搭建巡检数据监控体系，来支撑验证巡检策略的效果，明确迭代方向；5、联动内容库产品、开发团队，推动巡检相...,互联网,http://jobs.zhaopin.com/CC000544460J40780625316.htm,10000人以上,2025-12-12 17:53:44
新媒体事业部负责人,南京,南京汉拓空间品牌策划有限公司,大专,5-10年,"营销策划,宣传策划,活动策划",1.5-2.5万,工作内容：1、负责统筹运营公司新媒体平台的内容规划及执行（包括但不限于抖音，小红书，企鹅，高德地图等平台）2、负责策划并实施各类线上活动，提供公司品牌知名度3、负责统筹回访账号引流数据，筛选出意向客户任职要求：1、具备5年及以上装饰装修行业新媒体运营管理岗位工作经验2、具备一定的的文案功底，以及整体营销活动策划、筹备、执行能力3、具备敏锐的市场洞察力和创意能力、出色的沟通协调与资源整合能力，以及优...,装饰装修,http://jobs.zhaopin.com/CCL1227180200J40850652412.htm,20-99人,2025-11-18 16:42:13
电商新媒体运营经理,南京,南京绿灯侠电子商务有限公司,本科,3-5年,"短视频平台,图文平台,抖音,电商运营,小红书,内容运营,短视频运营,家电类,微信公众号,微博",1.5-2.5万,【核心职责】1. 全域内容生态建设（1）制定季度千万级内容营销规划，建立抖音/小红书/B站多平台内容矩阵（2）搭建家电场景化内容SOP体系（短视频种草/直播转化/私域沉淀全链路设计）（3）主导AI内容工厂搭建，实现高质量短视频产能2. 数据驱动运营（1）建立低成本获客模型（2）日维度优化爆款率/完播率/转化率关键指标（3）搭建BI数据看板，实现内容ROI实时监控与策略迭代3. 团队效能管理（1）搭...,零售/批发,http://jobs.zhaopin.com/CC524299320J40786442011.htm,100-299人,2025-09-18 08:59:30
内容营销主管/经理,南京,南京四季物语生物科技有限公司,本科,3-5年,"健康类,文本类,视频类,小红书,抖音,内容营销",1.5-2.5万·13薪,岗位职责：1、全面负责公司品牌、产品在小红书/抖音的推广营销工作，把控小红书/抖音平台内容质量和推广数据；2、了解行业内容动态，对内容有良好嗅觉，根据用户特征，针对品牌、产品做出优化、推广策略、根据平台政策作出及时调整；3、建立商务合作机制，搭建流程与模式，带领团队开发达人、博主、kol资源，进行判断筛选，择优合作，并对内容把控；4、关注数据、对数据进行系统收集与科学分析并及时调整或改进运营策略；...,电子商务,http://jobs.zhaopin.com/CCL1201334490J40703921406.htm,500-999人,2025-08-11 18:46:31
连锁营运赋能老师,南京,湖南一块医药科技有限公司,大专,5-10年,"toB,销售运营,产品运营,中小型连锁药店,otc",1.4-2.5万,【公司介绍】一块医药总部位于湖南长沙；作为一家领先的药房供应链和服务提供商，主要服务于成长型连锁药店，提供进销一体化利润提升解决方案目前已与1200+家制药企业建立战略伙伴关系，涵盖800+个控销品种；累计服务超过1000+家连锁企业，30000+家区县连锁药房【工作内容】1、通过扎实的分析及实操能力，找到连锁药房目前所存在的问题，给出基于营运、商品、专业等对应负责版块的提升解决方案，做好长线赋能...,医药批发/零售,http://jobs.zhaopin.com/CC856630540J40693957506.htm,500-999人,2025-07-15 14:56:50
城更公司-商业办公运营岗,南京,中建安装集团有限公司,本科,经验不限,,1.2-2.4万,负责商业综合体、街区、配套底商、工业地产、写字楼等项目的资产处置和运营管理，通过精细化运营，熟练运用各种营销手段，不断提升项目的市场影响力，保障资产持续增值与稳定收益。1.独立完成不同业态项目的市场调研和经济测算，制定可行的项目运营方案并负责执行落地。2.对客户经营数据进行收集分析与复盘，结合客户实际需求，制定并执行运营提升方案，确保客户经营的稳定性，提升客户满意度与忠诚度。3.针对新租、换租、退...,建筑设备安装,http://jobs.zhaopin.com/CC535727820J40914739415.htm,1000-9999人,2026-01-09 17:40:45
小红书运营主管/经理,南京,南京四季物语生物科技有限公司,本科,3-5年,"图文平台,短视频平台,小红书,内容运营,爆文产出,内容种草",1.3-2.5万·13薪,工作职责：1、负责公司产品在主流种草平台（小红书）的内容策划与种草推广，撰写吸引人的种草文案，包括产品评测、使用心得、搭配建议等，突出产品卖点与优势，提升产品曝光度与口碑；2、研究平台规则与热门趋势，精准定位目标受众喜好，策划创意种草主题与话题，提高内容吸引力与互动性，与粉丝保持良好沟通互动，增强用户粘性与忠诚度；3、与平台达人、KOL 合作洽谈，建立并维护良好合作关系，制定达人推广计划，监督合作...,电子商务,http://jobs.zhaopin.com/CCL1201334490J40703920406.htm,500-999人,2025-08-11 18:44:30
新闻热点运营,南京,软通动力信息技术(集团)股份有限公司,本科,1-3年,热点运营,1.2-2.4万,岗位职责1、内容创作与推送策略负责个性化推送文案创作，根据用户分层（如新用户、活跃用户等）设计差异化推送内容。 监控热点事件并转化为推送选题，提升内容打开量。2、数据驱动优化分析推送效果数据（如点击率、转化率），评估不同策略的用户反馈。 根据数据调整推送频率、内容和时间，持续优化运营方案。 3、协同跨部门资源与产品、技术团队协同，保障推送功能稳定性。 整合内外部资源完成项目策划与执行。 职位要求1...,互联网,http://jobs.zhaopin.com/CC000544460J40785692816.htm,10000人以上,2026-01-06 16:09:33
新零售运营主管,南京,南京中道好爵酒业有限公司,本科,5-10年,"新媒体运营,电商运营,销售运营,toB,toC,微信公众号,抖音,快手",1.2-2.4万,们正在寻找一位资深的运营经理，负责全面管理公司的电子商务运营。工作内容：1. 制定和执行运营策略，确保销售目标的达成；2. 管理供应链，优化库存周转和物流效率；3. 分析用户行为，推动转化率和复购率的提升；4. 负责运营团队的管理和发展。岗位要求：1. 本科及以上学历，5-7年电子商务运营经验；2. 精通供应链管理和物流运营；3. 擅长数据分析和用户行为研究；4. 良好的团队管理和沟通能力；5. ...,快速消费品,http://jobs.zhaopin.com/CC531184820J40702491216.htm,20-99人,2025-06-04 18:18:54
新媒体事业部负责人,南京,南京汉拓空间品牌策划有限公司,学历不限,5-10年,"短视频平台,抖音,内容运营,品牌运营",1.5-2.2万,工作内容：1、负责统筹运营公司新媒体平台的内容规划及执行（包括但不限于抖音，小红书，企鹅，高德地图等平台）2、负责策划并实施各类线上活动，提供公司品牌知名度3、负责分析回访账号引流数据，筛选出意向客户任职要求：1、具备5年及以上装饰装修行业新媒体运营管理岗位工作经验2、具备一定的的文案功底，以及整体营销活动策划、筹备、执行能力3、具备敏锐的市场洞察力和创意能力、出色的沟通协调与资源整合能力，以及优...,装饰装修,http://jobs.zhaopin.com/CCL1227180200J40851050912.htm,20-99人,2025-11-19 16:09:53
新闻热点运营,南京,软通动力信息技术(集团)股份有限公司,本科,3-5年,新闻热点运营,1.5-2.2万,岗位职责1、内容创作与推送策略负责个性化推送文案创作，根据用户分层（如新用户、活跃用户等）设计差异化推送内容。 监控热点事件并转化为推送选题，提升内容打开量。 2、数据驱动优化分析推送效果数据（如点击率、转化率），评估不同策略的用户反馈。 根据数据调整推送频率、内容和时间，持续优化运营方案。 3、协同跨部门资源与产品、技术团队协同，保障推送功能稳定性。 整合内外部资源完成项目策划与执行。 任职要求...,互联网,http://jobs.zhaopin.com/CC000544460J40785350116.htm,10000人以上,2026-01-05 14:09:23
内容营销主管,南京,南京四季物语生物科技有限公司,本科,3-5年,"健康类,小红书,抖音",1.6-2.2万,岗位职责：1.负责公司电商项目产品线的品牌定位、品牌策略制定及落地；2.负责与产品/渠道/运营/设计等部门进行品牌对接，统筹各方资源，推进品牌目标完成；3.参与行业及竞品分析，跟踪行业及竞品动态，为公司品牌及产品线品牌提供传播策略及创意支持。尤其站外媒体平台提供战略性实施方案并指导；4.组建和管理电商团队，对团队数据负责，对团队人员成长负责。任职要求：1.本科及以上学历（硕士优先）；2.具备品牌、...,电子商务,http://jobs.zhaopin.com/CCL1201334490J40709823506.htm,500-999人,2025-08-28 11:27:25
口腔运营主任,南京,宁波牙科医院集团有限公司,本科,5-10年,"销售运营,新媒体运营,用户运营",1.5-2万,工作职责：1、品牌推广: 策划线上线下活动(如义诊。直播科普)，提升知名度。2、渠道拓展: 合作企业、社区、机构开发团体客户。3、数字化营销: 公众号、小红书、抖音平台等。任职要求：1、30-45周岁，具备成熟的管理思维和抗压能力，优秀的沟通能力与商业谈判技巧；2、本科及以上学历，医学、市场营销、工商管理等相关专业优先；3、5年及以上快消品、健康管理或医疗服务岗位管理和工作经验，有口腔行业背景优先...,卫生服务,http://jobs.zhaopin.com/CC528688980J40779637416.htm,500-999人,2026-01-08 09:04:52
内容产品及运营-base南京,南京,软通动力信息技术(集团)股份有限公司,本科,3-5年,"C端用户,平台类产品,工具类产品,媒体类产品,内容,用户增长,产品迭代,商业化",1.2-2.2万,外包大厂 长期项目 稳定氛围好base南京雨花台区该岗位为商业化产品经理岗位，但是要求具备C端内容产品项目经验，产品经理或者C端内容运营经验、广告投放及优化、商业化运营经验均可【商业化变现方向】1、负责视频行业双列和沉浸式消费场景的广告产品设计，针对当前业务现状及目标，产出有效的产品解决方案；2、数据分析和问题排查，能通过数据漏斗拆解找出产品可优化的提升点，并针对异常数据找出问题产生原因；3、具有...,互联网,http://jobs.zhaopin.com/CC000544460J40780063816.htm,10000人以上,2025-12-10 15:51:57
小红书运营主管,南京,南京四季物语生物科技有限公司,本科,1-3年,"图文平台,小红书,母婴类,美妆类,电商运营,内容运营,品牌运营",1.4-2.1万,工作职责：1、负责公司产品在主流种草平台（小红书）的内容策划与种草推广，撰写吸引人的种草文案，包括产品评测、使用心得、搭配建议等，突出产品卖点与优势，提升产品曝光度与口碑；2、研究平台规则与热门趋势，精准定位目标受众喜好，策划创意种草主题与话题，提高内容吸引力与互动性，与粉丝保持良好沟通互动，增强用户粘性与忠诚度；3、与平台达人、KOL 合作洽谈，建立并维护良好合作关系，制定达人推广计划，监督合作...,电子商务,http://jobs.zhaopin.com/CCL1201334490J40694398406.htm,500-999人,2025-07-16 14:54:56
医疗新媒体运营,南京,南京鸣鹏医疗科技有限公司,本科,5-10年,"短视频平台,抖音,快手,微信视频号,医疗类,科普类,内容运营,短视频运营,用户运营",1-2万·13薪,岗位要求：1. 内容策划与创作：●基于品牌定位和用户需求，独立策划月度/季度新媒体内容规划及选题。●撰写、编辑、审核高质量的医疗健康科普文章、短视频脚本、图文笔记等，确保内容的科学性、准确性、易懂性。●与医学专家、医生团队紧密协作，将专业的医学知识转化为通俗易懂、用户喜闻乐见的内容形式。●对内容的传播数据和用户反馈负责，持续优化内容策略。2. 平台运营与维护：●负责主阵地(如微信公众号)的日常运营...,医疗设备/器械,http://jobs.zhaopin.com/CCL1495674670J40831961610.htm,20-99人,2026-01-06 23:15:28
产品运营专员 (MJ014576),南京,SHEIN,本科,1-3年,"对接算法,审核系统维护",1.5-2万·13薪,岗位职责：1.负责商品上新和在架风险管控中，审核系统操作流程优化，鼓励深入业务自发挖掘项目；2.根据公司发展当下及未来发展需要，搭设系统操作基建，辅助业务推动相关创新项目；3.结合产研产品规划，设计符合业务预期的系统流程，协调产能，推动项目上线；4.负责功能上线后的培训推广，提高企业内部人员和外部供应商的系统操作能力，辅助提升其运营水平。岗位要求：1.本科及以上学历；2.有两年以上电商流程规划管理...,互联网,http://jobs.zhaopin.com/CC710774930J40744855506.htm,10000人以上,2026-01-05 18:03:19
信息督办与公文写作运营,南京,万科企业股份有限公司,本科,3-5年,"数据运营,公文写作",1.5-2万,岗位职责：1、协助起草、修订和完善各类公司公文，包括但不限于：通知、报告、请示、函、纪要、工作计划、总结、新闻稿、宣传材料等。2、参与公司/部门内部文稿的资料收集、整理、汇编和基础分析工作。协助进行公文格式的规范化校对，排版及流转跟踪。3、协助完成部门交办的其他与文字处理相关的支持工作。核心任职要求：1、学历与专业：本科以上学历，汉语言文学，中文，秘书学，新闻学，编辑出版学，应用语言学及相关专业。...,房地产开发,http://jobs.zhaopin.com/CC000132730J40977438204.htm,1000-9999人,2026-01-05 01:10:38
