职位,城市,公司,学历,经验,技能,薪资,工作描述,行业,职位URL,公司规模,发布时间,薪资_最小值,薪资_最大值,年薪月数
电池片质量经理,南京,江苏协航能源科技有限公司,大专,5-10年,"QC,QE,QA,制程检验（IPQC）,来料检验（IQC）,出货检验（OQC）",25000-35000,【岗位职责】1. 负责公司质量方针、质量目标的贯彻落实，改善公司的质量管理工作;2. 负责公司各种质量管理制度的编制与实施，以及各种质量管理活动的执行与推动；3. 负责生产过程中的质量管理，组织不合格品的控制，制定不合格品的预防和纠正措施，并监督执行情况；4. 负责原辅材料的进料品质以及供应商管理，产品的出货品质管理；5. 负责组件产品的客诉管理以及各项验厂工作和后续不符合项整改执行和监督；6. ...,电力/水利/热力/燃气,http://jobs.zhaopin.com/CCL1432843750J40816716511.htm,500-999人,2025-12-24 12:00:56,25000.0,35000.0,12.0
质量管理总监,南京,南京协澳智能控制系统有限公司,本科,10年以上,,25000-35000,一、岗位职责1、 体系建设与优化（1） 搭建或优化公司质量管理体系（QMS），统一质量标准和语言。（2）构建产品质量前置流程（制程控制、FMEA、SOP等）。（3）推动制程质量策划（APQP/PPAP）机制与交付质量标准落地。（4） 组织公司年度质量战略目标制定与分解。2. 运营机制与SOC建设（1） 建立质量问题的追踪与闭环系统（异常处理、客户投诉等）。（2） 牵头构建质量数据分析体系、日报周报...,电力/水利/热力/燃气,http://jobs.zhaopin.com/CC476899020J40812776003.htm,100-299人,2025-12-22 11:59:28,25000.0,35000.0,13.0
品质经理,南京,南京普立蒙医学科技股份有限公司,本科,3-5年,,20000-35000,岗位描述：1. 负责公司的质量管理工作，建立企业的质量体系，确保质量管理体系的有效性、适宜性和充分性；2. 组织实施质量管理工作流程规范，制订质量工作计划，并进行监督;与企业外部协调沟通，组织质量管理、认证、检查工作;3. 负责不合格品的控制，不合格原因分析及制定纠正预防措施；与生产部门和相关部门一起沟通，提出质量改进措施；4. 负责处理企业的质量纠纷，对重大质量事故进行调差分析；5. 负责法律法...,医疗设备/器械,http://jobs.zhaopin.com/CC449903080J40891212815.htm,100-299人,2025-12-15 16:29:12,20000.0,35000.0,13.0
质量副总监,南京,中材锂膜(南京)有限公司,本科,5-10年,,25000-35000,岗位职责： 1、负责公司质量管理体系建设的总体规划与实施工作，并对分子公司进行监督指导。不断促成对产品质量实施有效控制；推进持续改进项目管理及质量评优、推广工作；2、全面负责质量系统各项管理工作，发挥作用，完成公司QOS目标；3、负责公司IS09001、IATF16949质量管理体系运行管理及监督检查工作，并对分子公司进行监督检查；4、负责公司质量体系目标的分解，组织协调年度体系外审，重大客户审核...,新能源,http://jobs.zhaopin.com/CCL1331357890J40823715913.htm,300-499人,2025-09-09 11:44:38,25000.0,35000.0,12.0
测试程序开发工程师,南京,南京沁恒微电子股份有限公司,本科,3-5年,,20000-35000,主要职责：1、负责制定产品测试方案并进行具体实施，结合产品功能、性能、特殊需求完成测试方案；2、负责测试程序的开发和维护，包括编写测试代码、调试测试程序、跟踪测试结果等；3、参与测试环境的搭建和维护，包括绘制测试PCB、搭建板级测试平台；4、负责与其他部门的沟通，确保测试程序能够满足产品需求并符合相关标准；5、参与产品异常情况问题处理，包括问题判定，数据分析，提供解决方法。职位要求：1、本科学历，...,电子/半导体/集成电路,http://jobs.zhaopin.com/CCL1215465070J40674063909.htm,100-299人,2025-09-08 11:16:00,20000.0,35000.0,13.0
JAVA/测试/算法工程师（接受25届应届生投递）,南京,外企德科数字技术有限公司,本科,3-5年,"机器学习,图像算法,大模型算法,GPT,T5,RoBERTa,ViT,GoogLeNet,LeNet-5,K-means算法,逻辑回归,线性回归,机器视觉,知识图谱,智能驾驶,PyTorch,Keras,HALCON,Python,C++,C#",15000-30000,【职位要求】1、理工科专业优先，其他专业基础扎实可考虑，精通Java/python/C /C++/JS/go 任意一种语言即可。包括其他方向：比如大数据开发、AI算法方向、测试方向。3、熟练数据结构、数据库基本知识，对常见数据库有基本的了解和使用经验。4、熟悉语言基本原理及常见中间件。5、有良好的沟通表达能力，责任心强。【岗位和部门发展】 可详细沟通：主要涉及智能驾驶部门，涉及智能驾驶、智能座舱、...,专业技术服务,http://jobs.zhaopin.com/CCL1480117890J40837824605.htm,10000人以上,2026-01-11 00:27:06,15000.0,30000.0,14.0
主动降噪系统测试及软件开发工程师,南京,慧博云通科技股份有限公司,本科,经验不限,"汽车NVH开发,汽车NVH仿真,乘用车,商用车,新能源车,特种车,汽车整车",19000-30000,工作内容：1. 负责主动降噪系统测试，包括硬件系统、软件系统的各模块测试，需根据项目目标和软件架构制定全面的测试策略；2. 负责主动降噪实车效果测试，包括不同工况下RNC(路噪)/ENC(发动机噪声)降噪效果测试、鲁棒性测试；3. 负责主动降噪系统测试环境搭建，包括硬件声学系统布置、软件测试环境搭建；4. 主动降噪系统测试软件开发，整体测试软件结构设计、特定部件的测试算法设计等；5. 音频DSP底...,IT服务,http://jobs.zhaopin.com/CCL1254757260J40834461505.htm,10000人以上,2025-12-24 01:14:03,19000.0,30000.0,12.0
质量总监,南京,南京腾亚精工科技股份有限公司,本科,10年以上,"全面质量管理体系,FMEA,APQP、PPAP,MSA、SPC",20000-30000,工作职责：1. 负责贯彻实施公司的质量方针和质量目标，确保质量管理体系的高效运行。2. 制定并执行公司的各项品质管理制度，推动品质活动的顺利开展。3. 主导新品开发过程中的质量控制，负责新产品的各类认证工作。4. 审批测试大纲，审核新品开发各阶段的质量，评估新产品的质量符合性。5. 审批来料、制程、成品的质量标准和检验规格，监督并指导IQC、IPQC、QA的工作。6. 处理公司内部品质异常，调查并...,专用设备制造,http://jobs.zhaopin.com/CC444846310J40831185214.htm,500-999人,2025-12-18 10:05:50,20000.0,30000.0,13.0
Java/python/web/c/c++/js/go/测试/安卓,南京,外企德科数字技术有限公司,本科,经验不限,,15000-30000,1、熟悉Java/Python/C/C++/Go等一种或多种编程语言；2、熟悉数据结构和算法，热爱代码； 3、熟练软件开发流程，热爱编程，有良好的代码风格； 4、善于沟通，有独立解决问题的能力。试用期全薪，入职即缴纳五险一金（全额）,专业技术服务,http://jobs.zhaopin.com/CCL1480117890J40837051105.htm,10000人以上,2026-01-11 00:27:04,15000.0,30000.0,14.0
高级测试系统工程师 (MJ005136),南京,阳光电源股份有限公司,本科,5-10年,TSE,15000-30000,岗位职责：1、参与项目的前期评审工作，主动对项目需求、规格书和设计方案进行分析，布局测试资源，识别测试风险；2、根据需求及规格输出高质量的电气测试方案，并且结合国内外行业标准和公司产品特性，主导一些大型项目的测试方案设计；3、主导测试平台、工装的规划、设计、验证与问题解决；4、负责测试技术的指导与培训，且将专业经验总结转化为测试方案、测试用例、经验文章；5、积极主动去撰写、修订测试规范、流程、模板...,新能源,http://jobs.zhaopin.com/CC120598170J40742173706.htm,1000-9999人,2025-12-17 17:14:47,15000.0,30000.0,15.0
质量部部长,南京,淮安尚研电子科技有限公司,本科,1-3年,"QC,QA,QE,来料检验（IQC）,制程检验（IPQC）,出货检验（OQC）,汽车行业质量管理体系,家电行业,环境管理体系",15000-30000,"岗位职责：1、负责贯彻和执行国家相关政策法规2、负责公司质量管理体系的有效运行和维护,落实纠正预防和持续改进措施;3、负责指导各部门建立质量管理规程(流程、职责、绩效指标、操作规程等),并监督执行;4、负责组织质量管理体系及质量控制方面的培训;5、负责行使管理者代表的职责,定期组织各工厂进行管理评审,并汇总评审报告给***管理者6、负责实施质量的监督、审核和责任裁定及质量处罚的工作7、负责主要供应...",电子/半导体/集成电路,http://jobs.zhaopin.com/CC567480780J40896748808.htm,500-999人,2025-12-09 09:06:58,15000.0,30000.0,13.0
【C/C++/JAVA/Python/GO/大数据/AI/开发/运维/测试均有岗位需求],南京,外企德科数字技术有限公司,本科,经验不限,"C语言,Java,Python,嵌入式开发,STL,MySQL,PyTorch",15000-30000,【C/C++/JAVA/Python/GO/大数据/AI/开发/运维/测试均有岗位需求]PS:北京，上海，南京，杭州，深圳，东莞，成都，西安，武汉均有需求开放[岗位要求]1、本科及以上学历;2、掌握C++/Java/Go/Web(Vue、React、js前端开发、前端框架...)/python/H5一种或多种编程语言，有良好的编程习惯、热爱编程;3、对基本数据结构和算法有一定了解，熟悉Linux、...,专业技术服务,http://jobs.zhaopin.com/CCL1480117890J40836937305.htm,10000人以上,2026-01-11 00:27:04,15000.0,30000.0,14.0
算法测试/算法开发（导师带教，接受小白）,南京,科锐尔人力资源服务(苏州)有限公司,本科,经验不限,,15000-30000,[岗位要求]1.统招本科及以上学历;2.JAVA基础扎实，充分理解面向对象，熟悉io、 nio、多线程、设计模式、通信协议等基础技术;熟悉JVM 工作原理并掌握常见性能调优方法;3.熟悉Spring、Springmvc、Mybatis、Hibernate等常用开发框架及特征，熟悉常用中间件Tomcat、 Mq、Kafka等;4.熟悉单元测试用例开发;熟悉软件技术文档的编写;5.具备良好的文档编制习...,咨询服务,http://jobs.zhaopin.com/CC453635220J40860453903.htm,10000人以上,2025-12-02 16:23:31,15000.0,30000.0,12.0
软件测试工程师,南京,华为技术有限公司,本科,1-3年,"系统测试,通信测试,性能测试",15000-30000,工作职责:1、负责软件特性的测试设计与执行；2、负责软件DFX测试，包括但不限于安全测试、性能测试、可靠性测试、可服务性测试、韧性测试等设计与执行、ICSL安全隐私测试等；3、负责测试自动化设计与实现和重点技术突破；4、支撑对外项目测试，保障重大项目成功交付。岗位要求：1、熟悉Python语言，熟悉常用的自动化测试框架，有相关CI自动化流水线开发经验，有java或者C/C++经验开发经验；2、具备...,互联网,http://jobs.zhaopin.com/CCL1318355140J40855223303.htm,500-999人,2025-11-26 01:07:43,15000.0,30000.0,14.0
c/c++/java/python开发/测试（双休不限经验）,南京,外企德科数字技术有限公司,本科,经验不限,"C语言,Java,Python",16000-30000,1、统招本科及以上学历；接受无经验2、熟悉Java/C/C++/Python等其中一种主流开发语言（愿意学习的话先确定意向后可提供视频资料）3、有较强的学习能力、良好的团队协作能力、良好的沟通表达能力。福利待遇：1.有竞争力的薪资，根据个人面试情况核定。薪资框架10K-40K2.年终奖：个人绩效越高，年终奖越多3.六险一金，入职即缴纳。4.免费班车，免费夜宵，健身房。部门亮点：1、大平台，机会多。...,专业技术服务,http://jobs.zhaopin.com/CCL1480117890J40836934005.htm,10000人以上,2026-01-11 00:27:04,16000.0,30000.0,12.0
生产质量经理,南京,欣旺达动力科技股份有限公司,本科,5-10年,汽车行业质量管理体系,20000-30000,岗位职责：1.建立和完善公司质量体系，负责公司质量文件的建立、修订和审核；2.跟进生产质量管控，处理生产异常问题；3.质量统计、质量调查、处理客户质量投诉；4.协调公司外部及内部的质量审核。职位要求：1.本科及以上学历；2.5年以上相关工作经验；3.熟悉IATF16949管理体系；4.熟悉半导体工艺流程（assembly，wafer）;5.熟悉8D、质量管理工具、SPC等常用质量管理工具；6.熟悉...,新能源汽车,http://jobs.zhaopin.com/CCL1280979310J40792090803.htm,10000人以上,2025-11-06 13:32:40,20000.0,30000.0,12.0
软件开发/测试/算法 java、c/c++、python、js（可接24/25应届无经验）,南京,智联猎头,本科,经验不限,"C语言,C#,Java",15000-30000,职位描述岗位需求1、业务方向（后续面试会选业务部门）：智能汽车（自动驾驶、智能座舱、融合感知、车云、车载网络等）、新能源（光伏、电动、充电桩等）、云&AI/高性能计算、5G、芯片、光通信&应用（光纤、车载光）、路由交换机等。2、具备良好的计算机、软件工程领域知识，熟悉软件系统设计、开发、测试等研发领域的流程、工程方法和工具；3、良好的学习能力、团队协作性好，沟通协调能力强；4、有研发工具模块设计、...,互联网,http://jobs.zhaopin.com/CCL1318355140J40857024703.htm,10000人以上,2025-11-18 10:42:11,15000.0,30000.0,14.0
（java/python/c/c++）开发/测试岗 年终奖 应届生友好,南京,外企德科数字技术有限公司,本科,经验不限,"Java,Python,C/C++,Windows,Android,MySQL,软件测试,web端测试",15000-30000,1、熟悉linux命令常用操作，熟悉java/python/c等其中一种语言的自动化开发，2、热爱开发或测试工作，有责任心，有耐心，愿意接触新知识和业务，熟悉流行的测试方法和理论。3、本科及以上学历，学信网可查，毕业证，学位证齐全。岗位要求 1、统招本科及以上学历，专业不限。 2、有一定代码基础，有团队精神，沟通能力强。 3、良好的系统化思维，编码规范和系统设计；,专业技术服务,http://jobs.zhaopin.com/CCL1480117890J40831750005.htm,10000人以上,2026-01-11 00:26:42,15000.0,30000.0,14.0
质量高级工程师/质量主管,南京,南京英田光学工程股份有限公司,本科,5-10年,"航空航天质量管理体系,国军标质量管理体系",20000-30000,岗位职责：1、 精通GJB 9001、GJB 450A（可靠性）、GJB 368B（维修性）、GJB 2547A（装备测试性）等核心军用标准。2、熟练运用APQP、PPAP、MSA、SPC、FMEA等核心质量工具。3、具备扎实的相关产品专业技术知识，能够看懂技术图纸、规范，理解产品的工作原理和关键技术指标。4、 能够承受JG项目高强度、高标准的压力，并保持高效工作。任职要求：1、本科及以上学历，硕...,仪器仪表制造,http://jobs.zhaopin.com/CC180868110J40960056804.htm,100-299人,2025-10-20 10:28:02,20000.0,30000.0,12.0
质量经理,南京,中材锂膜(南京)有限公司,本科,3-5年,,20000-30000,岗位职责：1、了解公司管理制度、质量管理制度；2、了解产品特性/功能、进料/制程/出货质量检验标准；3、掌握汽车客户特殊要求/IATF 16949标准，VDA标准；4、掌握汽车业五大核心工具、QC7工具等；5、熟悉产品加工工艺及装备；6、掌握体系内审技能，过程审核及产品审核技能，持有内审员资格证，具备丰富的体系推动实际操作经验；7、具有质量管控及质量保障管理实际操作经验；8、掌握产品质量判定和处理...,新能源,http://jobs.zhaopin.com/CCL1331357890J40823718113.htm,300-499人,2025-09-09 11:46:21,20000.0,30000.0,12.0
软件开发/测试工程师,南京,外企德科数字技术有限公司,本科,经验不限,"Java,Python,C/C++,Golang",15000-30000,岗位要求:1、统招全日本科及以上学历，双证齐全(学信网可查）2、掌据C/C++/Java/python/Go/JS一种或多种编程语言，热爱编程3、掌握常用的数据结构、数据算法岗位优势：①大厂市场领先且稳定的薪酬福利收入(根据面试能力评价等定级定薪)②个人编程能力的快速学习提升(导师6个月带教)③行业前沿的技术框架(不用担心未来如果换工作技术框架不适用)④行业领先的产品研发项目管理流程、编码规范培训...,专业技术服务,http://jobs.zhaopin.com/CCL1480117890J40827569205.htm,10000人以上,2026-01-11 00:26:24,15000.0,30000.0,12.0
主机质量经理(J12143),南京,天加环境,本科,经验不限,空调,25000-30000,岗位职责:1、结合公司主机产品开发、生产、上市战略，制定产品的质量管理体系； 2、负责跟进研发样机制造过程产生质量问题的跟踪、汇总、分析； 3、负责对供应商设备过程制造关键节点、最终测试的巡检或监检，跟踪质量问题的处理； 4、搜集制程、测试、运维所有质量问题，跟踪查因，组织或参与制定预防措施，将所有问题汇总统计，并输出质量月度分析报告； 5、负责质量团队管理，结合整体质量指标，分解部门关键行动对策...,通用设备制造,http://jobs.zhaopin.com/CC245117310J40819549013.htm,1000-9999人,2025-08-29 08:59:29,25000.0,30000.0,12.0
