职位,城市,公司,学历,经验,技能,薪资,工作描述,行业,职位URL,公司规模,发布时间,薪资_最小值,薪资_最大值,年薪月数
大宗贸易 运营管理专员,厦门,厦门建发浆纸集团有限公司,本科,1-3年,"运营管理,大宗贸易",10000-20000,工作年限： 2年以上 专业要求： 国际经济与贸易等 岗位职责：负责大宗商品（浆、纸）贸易中运营管理工作。1、负责贸易合同及协议条款审核；2、跟踪合同及协议的履约情况；3、各类数据整理，报表制作及汇报。 任职要求：1、本科及以上学历，2年以上相关工作经验，同业、银行或风控口工作经验优先。2、具备一定财务知识及业务经验优先，能熟练操作办公应用软件；具备良好数据汇总和分析能力，良好的英语读写能力；3、有...,家具制造,http://jobs.zhaopin.com/CC208327210J40262823307.htm,500-999人,2026-01-09 11:28:56,10000.0,20000.0,15.0
运营执行主管,厦门,厦门璞真食品有限公司,本科,3-5年,产品运营,15000-20000,岗位职责：1、定制订单全生命周期统筹与风险管控；2、运营流程优化与标准化建设；3、跨部门协同机制搭建与落地；4、客户经营与反馈闭环管理；5、运营数据体系搭建与分析优化；6、运营团队管理与能力培养；7、定制业务规模化支撑。任职资格：1、本科及以上学历，市场营销、工商管理、运营管理、食品科学等相关专业优先考虑；2、3 年以上大客户定制类产品运营经验（优先快消、食品、工业制造等定制属性强的行业）；优先有...,快速消费品,http://jobs.zhaopin.com/CC229645510J40851327113.htm,100-299人,2025-12-23 10:01:55,15000.0,20000.0,12.0
内容营销经理,厦门,厦门雅迅智联科技股份有限公司,大专,3-5年,"小红书,快手",15000-20000,主要职责：1、负责项目产品服务整体推广和投放策略制定，用户增长策略，销售额达成策略制定；2、负责电商团队、小红书内容团队以及商务媒介团队日常管理；3、通过各渠道资源整合，投流杠杆运用，达成各项上级下达的工作指标。任职要求：1、大专 (含)以上，市场营销、电子商务、管理学等相关专业；2、5 年以上，内容营销经理岗位；3、3年以上同时操盘传统电商（天猫为主），兴趣电商（小红书/抖音）和微信生态成功案例...,物联网,http://jobs.zhaopin.com/CC138128960J40782753316.htm,1000-9999人,2025-12-22 18:52:03,15000.0,20000.0,12.0
新媒体运营经理（工作地：福建南平）,厦门,南平吾三有十服饰有限公司,大专,5-10年,"短视频平台,图文平台,微信公众号,小红书",15000-20000,岗位内容：1. 执行公司新媒体推广策略，及时更新各个社交媒体平台的内容和互动，提升社交媒体品牌影响力；2. 关注市场和行业趋势，了解消费者心理需求，提出创意方案和运营建议，促进销售增长；3. 负责社交媒体平台的日常维护、数据分析和报告输出，反馈内容改进意见和提升策略；4. 协助其他部门完成相关工作。任职要求：1. 具备良好的写作和编辑能力，热爱新媒体和数字营销，对社交媒体有浓厚兴趣；2. 应届毕业...,零售/批发,http://jobs.zhaopin.com/CCL1480616010J40905737408.htm,300-499人,2025-12-11 09:51:24,15000.0,20000.0,12.0
新媒体运营专员·厦门(J11590),厦门,快乐学习(厦门)文化有限公司,本科,3-5年,教育类,10000-20000,【岗位职责】1、各新媒体平台的内容策划、日常运营及粉丝增长；2、制定传播策略，策划创意活动；3、设计最优引流路径，促进私域转化。【认知要求】1、本科及以上学历，3年及以上教培行业新媒体运营经验；2、具备文案撰写、用户洞察力，有爆款案例者优先。更加详细的岗位职责及任职要求，我们将在面试中与您详谈。 加入我们你将获得： 1、有竞争力的薪资待遇、每年1-2次涨薪考核机会； 2、五险一金、落户厦门、优先享...,培训/辅导服务,http://jobs.zhaopin.com/CCL1481350920J40561543206.htm,1000-9999人,2025-11-20 00:00:02,10000.0,20000.0,12.0
零售运营经理,厦门,山东省九牧盛世科技有限公司,大专,3-5年,"销售运营,toB,toC",16000-20000,岗位职责：1.对管辖区域业绩达成负责，协同管辖区域阶段复盘，制定有效零售策略。2.定期对重点门店进行深度巡访与审计，进行系统性诊断，提供有效的整改方案和改善建议；3.主导集团零售项目在省区的规划与实施，确保项目成功落地：如季度终端标准化管理、核心门店业绩倍增项目、终端零售数字化管控；4.具备单店运营带教支持能力，针对门店问题制定个性化带教方案，整合资源，推动实施落地；5.参与制定和优化门店日常运营...,建材,http://jobs.zhaopin.com/CCL1331062690J40730966106.htm,20-99人,2025-11-05 10:02:08,16000.0,20000.0,12.0
运营经理,厦门,厦门明穗集团有限公司,本科,5-10年,"单证运营,销售运营",12000-20000,1、运营业务统筹：（1）管理内外贸全流程跟单工作，确保采销、物流、仓储、单证、结算等环节无缝衔接；（2）对异常情况进行及时处理和协调，降低业务风险；（3）对内部跨部门协作与沟通，及时汇报业务状态、关键风险、问题和解决方案；（4）对相关流程制度及ERP系统的持续优化和完善。2、数据统计与分析：定期对业务数据进行统计和分析，形成数据分析报告，为业务决策提供依据。并及时发现业务中的问题和潜在机会，提出改...,贸易/进出口,http://jobs.zhaopin.com/CC525009120J40782628801.htm,100-299人,2025-09-04 17:42:14,12000.0,20000.0,12.0
海外新媒体运营推广,厦门,容大合众(厦门)科技集团股份公司,本科,5-10年,"短视频平台,海外平台,TikTok,YouTube,Facebook,抖音,微信视频号,短视频运营,产品运营,内容运营,海外社媒,自媒体推广,引流",15000-20000,岗位职责：1.负责制定执行公司海外市场推广计划；2.通过海外社交媒体平台，制定并执行有效的社交媒体运营计划，根据网站运营情况制定广告投放计划，海外平台流量渠道的SEO和SEM，以持续扩大和维护用户规模;3.分析海外市场趋势，为运营策略提供数据支持和市场洞察，负责对推广效果进行评估，数据进行分析汇报；4.根据公司产品制定新媒体运营策略，包装提炼线上概念，组织领导图文、视频制作及传播，监测效果；5.负...,电子/半导体/集成电路,http://jobs.zhaopin.com/CC424460810J40664755912.htm,500-999人,2025-08-25 09:27:20,15000.0,20000.0,12.0
运营经理/主管（眼底、白青学科）,厦门,华厦眼科医院,本科,5-10年,,10000-20000,工作职责：1、协助领导推行白底青规范管理、执行与集团统一服务流程，执行集团白底青规范化标准管理；2、协助领导，设立区域白底青运营示范基地。遴选优秀白底青运营主任担任区域管理角色，并定期组织培训、交流，区域功能最大化；3、走访医院，梳理流程，评估各院白底青接诊能力，因地制宜做出提升诊疗能力方案；4、协调资源，组织各医院白底青医生手术技能提升培训；5、指导当地医院科室布置、企划宣传，提升品牌影响力；6...,卫生服务,http://jobs.zhaopin.com/CC217688310J40828744708.htm,1000-9999人,2025-08-02 16:20:45,10000.0,20000.0,12.0
游戏营销策划,厦门,厦门虎妞游美信息科技有限公司,本科,3-5年,"主管,市场策划,游戏营销",12000-20000,岗位职责：1、负责所有发行相关的内容创作和营销方案制定和执行，包括app和小游戏分享内容，商店的详情页，公众号、官网、品专，投放相关的落地页、推送、订阅等；2、负责与增长相关的运营策划方案，比如游戏引导下载方案，视频策划（cg、高级广告片），社区平台话题、KOL营销；3、对接产品需求，配合产品发行规划，基于游戏内容和市场用户洞察制定，针对性产出品牌营销策略并统筹执行4、根据游戏不同生命周期阶段需求...,游戏,http://jobs.zhaopin.com/CCL1293881310J40722751209.htm,20-99人,2025-04-14 11:42:29,12000.0,20000.0,12.0
高级运营管理事务主管,厦门,海峡金桥财产保险股份有限公司,本科,5-10年,新媒体运营,12000-20000,一、岗位职责：1.负责私域运营，达到优体验、降成本、提转化；2.负责公域各平台（公众号、抖音、小红书等）账号短视频以及直播的运营；熟悉社区 APP 社交媒体平台（公众号、抖音、小红书等）的日常内容撰写和运营，制造追踪热点，吸引社媒用户注意与兴趣，保持高度粉丝互动率、帖子覆盖人数，对私域、公域用户的转化率负责；3.对财产保险IP有深刻的认知，以及沟通交流能力，活动策划，跨部门协调；4.分析同业新媒体...,保险,http://jobs.zhaopin.com/CC306230180J40546490406.htm,500-999人,2024-05-24 00:27:24,12000.0,20000.0,12.0
推广运营主管(J10607),厦门,厦门斯辰传媒有限公司,本科,3-5年,"电商运营,淘宝,品牌,美妆个护,家清日化",15000-18000,岗位职责:1、制定品牌客户整体淘宝天猫付费推广策略，其中包括品销宝、直通车、淘宝客等以及站内内容渠道社交媒体投放策略，达到客户在电商相关的付费广告投放指标;2、制定付费广告投放计划和预算分配方案，主导广告投放效果分析，及结案报告;3、分析行业在电商平台流量趋势、研究新的广告推广逻辑手段及工具;4、配合数据银行/DMP 进行项目应用，对数据银行人群给出投放建议;任职要求:1、本科及以上学历;2、5年...,电子商务,http://jobs.zhaopin.com/CCL1281702680J40746002206.htm,1000-9999人,2026-01-07 15:18:51,15000.0,18000.0,12.0
产品运营经理,厦门,厦门小题旅行科技有限公司,本科,3-5年,"工具类产品,AI",10000-18000,岗位职责：1、负责平台全生命周期用户运营，对拉新-留存-促活-转化-复购指标负责推动全链路商业产品快速落地；2、串联产品、销售与客户成功团队，对ARR、续费及增购增长负责；3、结合行业Benchmark、市场趋势与竞品数据，为产品迭代和Go-To-Market策略输出洞察；4、深度分析用户行为数据，并推动产品迭代，独立完成调研分析，驱动功能优化并形成可复制标杆案例。任职资格：1、本科及以上学历，3...,广告/营销,http://jobs.zhaopin.com/CCL1381644200J40858742312.htm,500-999人,2026-01-07 01:34:11,10000.0,18000.0,12.0
合作共建运营经理 (MJ005318),厦门,迪安诊断技术集团股份有限公司,学历不限,5-10年,实验室运营,12000-17000,岗位职责项目全周期运营管理： 全面负责子公司合作共建实验室项目的全生命周期运营，统筹规划、实施与复盘，确保项目目标达成与运营问题高效解决。降本增效与流程优化： 主导项目运营流程的持续优化与标准化，通过资源合理配置、方案比选与过程管控，实现运营成本优化与效率持续提升。业务拓展与价值深化： 协同业务团队，推动合作项目的检测项目扩充（扩项）与服务范围扩大（扩面），挖掘并实现新的业务增长点，提升实验室综合...,卫生服务,http://jobs.zhaopin.com/CC145652380J40977366304.htm,10000人以上,2025-12-31 09:50:26,12000.0,17000.0,12.0
运营发展部经理,厦门,厦门民昱控股有限公司,本科,3-5年,运营管理,,（一）岗位职责1.协助总经理制定并执行公司运营目标与策略，优化公司运营和管理。2.负责公司各业务板块（包括但不限于社区照料中心、街道助老员项目、社区食堂等）的日常运营，确保服务品质、安全规范与成本控制目标的达成。3.负责市场拓展工作，积极发掘、评估并争取新的养老业务项目机会。主导或协助完成新项目方案撰写、项目招投标、落地运营等事项。4.收集、分析养老行业政策动态、市场趋势、同业单位信息及客户反馈，...,居民服务,http://jobs.zhaopin.com/CCL1480230530J40727800506.htm,100-299人,2025-11-12 14:52:06,,,
新媒体运营经理【代运营赛道｜全案营销】,厦门,厦门小题旅行科技有限公司,本科,3-5年,"短视频平台,抖音,快手,哔哩哔哩,医疗类,美妆类,母婴类,短视频运营,品牌运营,内容运营",12000-18000,你的工作：1. 有良好文案创作能力和项目策划能力，接收甲方需求有准确判断力，独立拆解任务指令，带团队执行落地及KPI达成(前端数据、后端转化率等);2. 管理5-10人内容团队，制定标准化执行流程（选题-制作-投放-复盘），通过爆款内容拆解、信息流投放优化及用户行为分析，迭代运营策略并提升ROI。3. 具备文档管理、任务进度安排以及结果导向的项目进度管理意识;4. 把握运营方向，具备敏锐的嗅觉，能...,广告/营销,http://jobs.zhaopin.com/CCL1381644200J40845658012.htm,500-999人,2025-11-04 11:08:33,12000.0,18000.0,12.0
合作共建运营经理 (MJ005189),厦门,迪安诊断技术集团股份有限公司,本科,5-10年,"共建实验室,医学检验,ICL,IVD,检验科,检验服务",10000-17000,岗位职责1、项目全周期运营管理：负责合作共建实验室项目的整体运营，确保项目目标达成与业务问题高效解决。2、降本增效优化：通过流程优化、资源合理配置等措施，持续提升项目运营效率并有效控制成本。3、业务拓展与增长：推动项目内容扩充（扩项）与覆盖范围扩大（扩面），助力业务增长与服务能力提升。4、团队管理与赋能：负责项目团队的建设与管理，落实人员带教与工作指导，提升团队整体能力。任职要求1、资源整合与协同...,卫生服务,http://jobs.zhaopin.com/CC145652380J40965250604.htm,10000人以上,2025-11-10 14:53:06,10000.0,17000.0,12.0
运营主管,厦门,厦门文旅商业管理有限责任公司,本科,3-5年,,10000-15000,基本条件:1.具有较高的政治素质、拥护党的路线、方针、政策。遵守国家法律法规，具有良好的职业操守，无违规违纪记录； 2.具有较强的组织协调能力、改革创新能力和推动执行能力；勇于担当，有较强的事业心、责任心和大局意识； 3.业务能力较强，善于解决实际问题，具有担任岗位所需的专业知识和实践经验； 4.具有良好的心理素质和能够正常履行职责的身体素质。 岗位职责:1.根据项目运营策略，执行具体的运营计划、...,文化艺术/娱乐,http://jobs.zhaopin.com/CC569499820J40820279811.htm,100-299人,2026-01-12 09:33:27,10000.0,15000.0,12.0
海外社媒营销,厦门,厦门沙盒视界电子商务有限公司,本科,3-5年,,,"岗位职责1.私域流量管理：l 全面负责公司账号在社交平台的内容策划，围绕公司目标及产品特色，搭建并维护私域流量池，确保用户增长、留存及持续转化。平台包括VK, Dzen, Telegram, Pikabu, YouTube等，确保内容质量及更新频率，符合品牌调性；l 设计并实施有效的引流策略，将公域流量（包括线上电商平台、短视频、社交媒体、线下活动等）高效导入私域。2.负责社交媒体创意，并与视觉团...",电子商务,http://jobs.zhaopin.com/CCL1272155460J40719713211.htm,20-99人,2026-01-12 09:02:46,,,
屈光学科运营主任（集团）,厦门,华厦眼科医院,本科,5-10年,新媒体运营,,岗位职责：1.战略规划与执行 制定年度/季度屈光项目运营计划，分解KPI至各分院并监督执行 牵头开发数字化运营工具（如患者管理系统、医生协作平台） 2.市场与品牌运营 统筹屈光项目市场定位、活动策划及新媒体推广（含抖音/小红书等平台） 协调高校、企业等渠道开发及客户二次转化 3.医疗资源管理 优化专家会诊排期、设备调配及耗材供应链流程 建立标准化屈光服务SOP（含术前评估、术后随访） 4.数据分析...,卫生服务,http://jobs.zhaopin.com/CC217688310J40808299808.htm,1000-9999人,2026-01-12 08:54:57,,,
抖音视频号内容运营,厦门,厦门铂斯宁商贸有限公司,学历不限,1-3年,"小红书,微信公众号,抖音,视频类",10000-15000,岗位内容：1. 负责运营公司产品的各类平台，如微信、微博、抖音等，并进行品牌宣传和推广。2. 策划并执行社交媒体活动，编写文字、图片、视频等多媒体素材，提高品牌知名度和用户黏性。3. 通过SEO等手段提升网站流量和排名，并对网站内容进行优化和更新。任职要求：1. 具备两年以上相关内容运营经验，熟悉多种社交媒体平台。2. 擅长撰写策划方案和文案，并能够配合制作各类多媒体素材。3. 具备良好的沟通和协...,零售/批发,http://jobs.zhaopin.com/CC540707920J40849094103.htm,20-99人,2026-01-09 14:58:20,10000.0,15000.0,12.0
海外社媒运营经理,厦门,厦门联合物流有限公司,本科,3-5年,海外社媒推广,,岗位职责一、客户线索与关系管理1. 制定并执行针对CRM客户（沉睡客户及新增线索）的月度/年度线上激活与开发计划；2. 构建客户分层体系，设计差异化生命周期沟通与邮件营销策略，提升交叉销售与复购率。 二、海外数字渠道与搜索引擎营销 1.全面负责集团及子公司在Google（SEO与SEM）、LinkedIn、Facebook、Instagram等海外核心渠道的流量获取与内容运营； 2.制定并执行Go...,货运/物流/仓储,http://jobs.zhaopin.com/CC218898310J40738933802.htm,100-299人,2026-01-04 15:16:20,,,
酒店文旅运营助理,厦门,进才企业管理(广州)有限公司,学历不限,经验不限,"内容运营,新媒体运营,商家运营,酒店文旅运营助理",,【招聘人数】6 【薪资范围】8000-15000【职位福利】可以包吃包住，年底双薪【工作年限】经验不限【学历要求】旅游 酒店相关学历优先-学历不限【职位描述】协助酒店及旅游相关内容整理与文案支持，参与旅游项目推广及日常运营工作。旅游或酒店相关专业优先，接受应届及实习生。,人力资源服务,http://jobs.zhaopin.com/CCL1448198220J40744901806.htm,100-299人,2026-01-02 09:54:52,,,
AIGC营销内容创作,厦门,厦门雅迅智联科技股份有限公司,大专,1-3年,"AIGC,AI",,工作内容：1、AIGC内容创作： 根据终端客户需求，独立创作营销类AIGC作品，包括创意海报，短视频，TVC广告等；2、提示词优化： 根据不同创作场景，优化提炼创作提示词，协同产品研发团队改进智能体生成质量；3、工作流搭建： 将可复用的内容创作通过comfyui或coze等工具流程化，不断提升同类型内容创作效率；4、领导交办的其他事项。任职要求：1、学历：大专(含)以上，数字媒体、广告学，计算机等...,物联网,http://jobs.zhaopin.com/CC138128960J40781726116.htm,1000-9999人,2025-12-17 15:29:13,,,
新零售运营经理,厦门,凤集食品集团有限公司,大专,3-5年,,10000-15000,工作职责:1、主导区域内及所对接即时零售平台架构规划与运营方案制定；2、负责团队业务的拓展和管理，开展即时零售各项业务，完成公司下达的任务指标；3、负责制定或承接公司经营策略，组织客户营销拓展与现有客户的维护工作；4、承接总部各大营销节点方案在新零售部门的落地，结合渠道特性（用户、规则、运营策略等）设计整合营销方案（如跨品联合、IP联合等）并有效推动落地；5、围绕用户反馈与市场需求，统筹渠道资源对...,食品/饮料,http://jobs.zhaopin.com/CC829615510J40908027415.htm,500-999人,2025-12-04 14:24:19,10000.0,15000.0,12.0
小红书内容运营,厦门,厦门易尔通,大专,1-3年,"视频类,文本类,音频类,小红书,抖音",,加入我们！小红书内容运营专员（全职）🌟📍 工作地点：[厦门软件园二期]💼 职位类型：全职💰 薪资范围：6-15K我们热爱小红书平台，致力于通过优质内容与用户建立深度连接！如果你也热爱分享、擅长创作，欢迎加入我们的团队！📝 工作内容内容策划与创作：负责小红书账号的内容规划、选题策划，撰写高互动文案，制作吸睛的图文/短视频。账号运营：日常发布、粉丝互动、评论维护，提升账号活跃度与用户粘性。数...,互联网,http://jobs.zhaopin.com/CC188190410J40788941714.htm,1000-9999人,2025-11-27 09:19:03,,,
内容主管 (MJ000081),厦门,厦门起量科技有限公司,本科,1-3年,"视频类,美妆,抖音,小红书",10000-15000,岗位定位：您将是我们内容团队的“技术核心”与“质量守门员”。不仅自身是剪辑领域的顶尖高手，更能带领团队将优质内容工业化、规模化生产，直接驱动公司带货业绩增长。一、 核心职责：技术与管理并重1. 顶尖技术实践与引领：* 从0到1独立操盘：熟练掌握剪映软件，能够独立完成长剧情视频（3-5分钟）的全程制作，包括但不限于剧本拆解、素材整合、精剪、节奏把控。* 精通全链路后期：深度精通各类剪辑软件，在特效包...,新媒体,http://jobs.zhaopin.com/CC891777330J40809431101.htm,500-999人,2025-11-25 09:59:56,10000.0,15000.0,12.0
达人运营经理,厦门,厦门雅迅智联科技股份有限公司,本科,3-5年,"短视频平台,抖音,快手,哔哩哔哩,内容运营,用户运营,达人",,主要职责：1、达人的挖掘、招募、价格谈判及长期关系维护；2、与商务团队协同，为达人筛选合适的商业订单；3、签约达人的日常沟通与管理，制定个性化成长路径；4、处理达人运营过程中的各类问题，维护长期良好关系。核心期望：1、有效达人开发量≥10人/月；2、月均成交金额≥2000元/月/达人。任职要求：1、本科(含)以上，市场营销、新闻传播、传媒经济等相关专业；2、 3 年以上，达人运营岗位；3、具备独立...,物联网,http://jobs.zhaopin.com/CC138128960J40767692816.htm,1000-9999人,2025-11-12 09:04:01,,,
抖音弹幕游戏主播,厦门,厦门果粒文化传媒有限公司,学历不限,无经验,"赛事类,游戏类,抖音",,厦门首家弹幕玩法直播公司新风口!高薪资!不是带货也不是娱播！带薪培训4-7天，不收取任何费用！不签署不对等条约！接受小白亦可快速上手!每天直播4小时，无需烈日拍摄、无需暧昧维护、并且提供一对一运营，轻松玩转付费流！公司配备一切所需设备，提供化妆间、休息区、精美形象拍照区，所有直播间均为独立设计环境舒适，独特打造1000平方米优美办公场地！[岗位职责] :1.形象好气质佳，有过直播经验，亦接受小白。...,新媒体,http://jobs.zhaopin.com/CCL1500308260J40899010304.htm,20-99人,2025-06-06 00:27:26,,,
运营管理专员（IT）,厦门,厦门金鹭,硕士,无经验,"销售运营,产品运营",,工作职责1、组织搭建公司及各事业部运营分析体系；2、参与制订公司年度经营计划；参与事业部运营分析，组织各部门、各模块编写事业部月度、年度相关报表、报告等；3、负责公司各事业部之间供应链关系，确保运营有序进行，提升内外部供应链效率；4、负责公司产品交付管理，提升产品交付能力；5、参加产销等相关会议，了解生产经营情况，在公司运营管理原则下，对订单、采购、生产、库存等各个环节的业务流程进行指导监督；6、...,金属制品业,http://jobs.zhaopin.com/CC144501720J40825716205.htm,1000-9999人,2025-11-11 15:43:22,,,
AIGC内容运营,厦门,厦门雅迅智联科技股份有限公司,硕士,无经验,"热点,内容策划,CHATGPT,MIDJOURNEY",10000-15000,主要职责：1、利用AI进行热点追踪与创意构思；2、利用AIGC工具进行图文、视频等内容创作；3、监测和分析内容数据表现，持续迭代和优化内容策略；4、跟踪AIGC行业趋势和用户反馈，为产品优化提供建议；5、管理与维护平台内容，确保内容优质、合规。核心期望：1、所负责运营的内容板块爆文产出量≥5篇/月；2、所负责运营的内容板块粉丝增长量≥1500人/月。任职要求：1、 硕士 (含)以上， 新闻传播学、...,物联网,http://jobs.zhaopin.com/CC138128960J40767118016.htm,1000-9999人,2025-10-21 11:20:31,10000.0,15000.0,12.0
