职位,城市,公司,学历,经验,技能,薪资,工作描述,行业,职位URL,公司规模,发布时间,薪资_最小值,薪资_最大值,年薪月数
教辅图书-创新产品策划,郑州,作业帮,本科,5-10年,"图书,策划编辑,K12",15000-30000,工作职责：1、广泛扫描并触达出版社、图书工作室资源，深度理解学生及家长需求，筛选优质图书产品进行课程配套；2、根据市场洞察，选择具有爆品潜质课程合作开发书籍并打包售卖；3、联动公司产品、营销等部门进行项目推动，制定创新产品的策划与营销策略；4、关注各达人各图书售卖数据及增长情况，关注竞品动态，及时总结市场特点，及时调整选品策略。任职要求：1、丰富的K12图书出版社、工作室资源及谈判经验，3年以上工...,互联网,http://jobs.zhaopin.com/CC287198080J40794044314.htm,10000人以上,2025-12-09 19:59:55,15000.0,30000.0,12.0
新媒体运营负责人,郑州,库课科技集团股份有限公司,本科,5-10年,"企业官网,短视频平台,图文平台,微信公众号,小红书,抖音,微信视频号,教育类,内容运营,短视频运营,产品运营",20000-30000,岗位职责1.负责制定抖音和小红书等平台的整体投放策略，结合产品特点及目标受众，确定推广目标和方向，并对投放效果负责。2.深入研究平台规则、算法和热门趋势，及时调整投放策略，优化投放组合。3.领导团队进行创意策划和内容创作，确保投放素材(包括视频、图片、文案等)符合平台调性和用户喜好，能够有效提升品牌形象和产品销量。4.持续跟踪和分析投放内容的效果数据，根据用户反馈和数据分析结果，指导团队进行内容优...,培训/辅导服务,http://jobs.zhaopin.com/CC171532810J40850385712.htm,1000-9999人,2025-11-25 08:51:42,20000.0,30000.0,14.0
小红书负责人,郑州,河南巴巴胡品牌管理有限公司,大专,3-5年,"图文平台,短视频平台,小红书,美妆类,母婴类,内容运营,电商运营,用户运营",20000-30000,【岗位职责】1、负责小红书的后台的运营和监控;2、熟悉并合理运用营销推广手段给店铺引流量，提高转化率，保持用户粘性;3、制定小红书编辑团队的管理和运营计划，推广活动的策划，组织，执行;4、负责小红书编辑的团队扩建，提高小红书笔记的质量，给小红书编辑新人做职业规划并培训新人;5、定期策划、组织小红书推广活动，并进行分析和评估效果;【任职要求】1、大专及以上学历，2以上年小红书团队经验2、有成功带化妆...,电子商务,http://jobs.zhaopin.com/CCL1485672270J40896689808.htm,300-499人,2025-10-29 11:38:11,20000.0,30000.0,12.0
新媒体经理+五险一金,郑州,河南臻大网络科技有限公司,本科,3-5年,"小红书,短视频平台,抖音,快手,哔哩哔哩,知乎,美妆类,母婴类,短视频运营,内容运营",20000-30000,岗位职责：1、主导公司视频新媒体平台（抖音、快手、哔哩哔哩等）的战略规划与运营优化，提出优化或改革意见；2、带领团队高效生产优质内容(短视频、长视频、图文等)，提高账号权重和粉丝粘性，达成各项增量目标；3、围绕公司相关业务，制定并执行新媒体营销及品宣计划，分析结果数据，追踪营销效果;4、使用分析工具监测账号表现，跟踪分析关键指标，不断优化和改进运营策略。任职要求：1、统招本科及以上学历，履历优秀者...,美发/美容/保健,http://jobs.zhaopin.com/CCL1263462480J40707477206.htm,500-999人,2025-08-21 10:39:33,20000.0,30000.0,12.0
新媒体运营策划,郑州,河南豫视界国际旅行社有限公司,大专,1-3年,"短视频平台,图文平台,小红书,抖音,微信视频号,旅游类,短视频运营,品牌运营,内容运营",,1. 负责社交媒体平台内容更新与管理；2. 设计并执行新媒体营销活动；3. 跟踪并分析平台数据；4. 与其他部门协同合作。具备相关经验者优先，欢迎加入！,旅游服务,http://jobs.zhaopin.com/CCL1500418000J40895642002.htm,20人以下,2026-01-05 18:01:16,,,
大众点评城市运营（郑州）,郑州,北京三快在线科技有限公司,本科,1-3年,,,大众点评作为国内重要的本地生活消费决策参考平台，多年来深耕本地生活消费领域，深受广大用户的信任和喜爱。我们的业务覆盖了吃喝玩乐游购娱等生活场景，通过极具辨识度和公信力的”星级“和”评价“产品，为数亿用户提供了全面、可信的消费决策依据。为更好满足用户探索城市的需求，大众点评在原有星级和评价的基础上，以信息流产品形式，助力用户发现更多好去处。大量优秀年轻同学的加入，为我们的团队注入了澎湃活力。我们相信...,互联网,http://jobs.zhaopin.com/CC383625320J40825279209.htm,10000人以上,2026-01-12 08:34:01,,,
IP操盘手,郑州,河南壹玖纵横管理咨询有限公司,本科,3-5年,"短视频平台,抖音,教育类,内容运营,短视频运营,直播运营",15000-25000,岗位核心定位：负责袁国顺老师商业IP的短视频内容全案策划，核心目标是通过大众热点话题嫁接商业逻辑的爆款选题创作、犀利深刻的对话问题设计，助力IP短视频破圈提升播放量，吸引精准商业受众（企业家、创业者、商业从业者）关注，打造现象级商业知识类短视频账号。该岗位需成为能与袁国顺老师深度共创的“思想搭档”，而非单纯的文案执行者。 我们提供什么：1、核心成员为资深运营高手，项目资源倾斜充足，聚焦内容质量与I...,咨询服务,http://jobs.zhaopin.com/CCL1464211220J40866280703.htm,20-99人,2026-01-11 00:06:41,15000.0,25000.0,12.0
新媒体运营经理+无责10-15k+社保+餐补+单人宿舍+福利,郑州,郑州中平电子商务有限公司,大专,5-10年,短视频平台,20000-25000,岗位内容：1. 开发和执行公司运营策略，确保实现商业目标2. 负责品牌的整体规划和市场推广，提高品牌知名度和渠道覆盖率3. 管理和支持团队成员，提升工作效率和质量4. 监督运营数据分析，及时调整和优化运营方案5. 维护与合作伙伴和客户的关系，促进业务拓展任职要求：1. 本科以上学历，7年以上互联网或相关行业运营管理经验2. 具有深厚的战略规划和市场推广经验，熟悉多种用户获取渠道和运营模式3. 优秀...,电子商务,http://jobs.zhaopin.com/CCL1505278020J40834351714.htm,500-999人,2026-01-02 11:46:12,20000.0,25000.0,12.0
运营,郑州,河南微星讯科技有限公司,大专,3-5年,"直播类,健康类,视频类,抖音,快手",20000-25000,1、客单价：400元以上；2、千川消耗要求：消耗单月不低于2百万；3、0-1做千川素材经验（0-1操盘经验），要懂得写/拍/剪/内容运营，可以根据品的情况进行内容的迭代，掌握内容的方向，要有审美和格调、对于内容流程要精通；4、对内容体系要有自己的一套系统的方法论（重点）；5、统招大专及以上学历。,计算机软件,http://jobs.zhaopin.com/CCL1389843250J40856005303.htm,300-499人,2025-11-13 17:04:41,20000.0,25000.0,12.0
新媒体运营经理,郑州,郑州航天新材料科技有限公司,本科,3-5年,"短视频平台,图文平台,企业官网,微信公众号,小红书,微博,抖音,快手,微信视频号,科普类,家装类,内容运营,短视频运营,用户运营",15000-25000,岗位职责：1. 行业化战略制定：1) 制定符合家具板材行业特性的新媒体矩阵战略（重点布局：微信公众号、抖音、小红书、B站、设计师平台如建E网等）。2) 深度理解B端与C端用户的不同需求，制定差异化的内容与运营策略。2. 专业化内容打造：1) 内容策划：主导策划“板材选购避坑指南”、“环保标准深度解读”、“潮流花色搭配方案”、“设计师案例分享”、“工厂探秘”等核心栏目。2) 内容生产：领导或协同内容...,装饰装修,http://jobs.zhaopin.com/CC285916610J40847397612.htm,100-299人,2025-11-08 08:50:06,15000.0,25000.0,12.0
小红书经理/主管,郑州,河南巴巴胡品牌管理有限公司,大专,3-5年,小红书,15000-25000,【岗位职责】1、负责小红书的后台的运营和监控;2、熟悉并合理运用营销推广手段给店铺引流量，提高转化率，保持用户粘性;3、制定小红书编辑团队的管理和运营计划，推广活动的策划，组织，执行;4、负责小红书编辑的团队扩建，提高小红书笔记的质量，给小红书编辑新人做职业规划并培训新人;5、定期策划、组织小红书推广活动，并进行分析和评估效果;【任职要求】1、大专及以上学历，2以上年小红书团队经验2、有成功带化妆...,电子商务,http://jobs.zhaopin.com/CCL1485672270J40896674508.htm,300-499人,2025-10-29 11:09:28,15000.0,25000.0,12.0
新媒体运营经理,郑州,河南快品品牌运营管理有限公司,本科,3-5年,短视频平台,15000-25000,1、负责公司新媒体平台的整体运营策略规划与执行，包括但不限于微信公众号、小红书、微博、抖音等；2、制定全年及阶段性推广策略，并完成推广任务和指标；3、监控并分析账号的数据表现，包括浏览量、点击率、互动率、粉丝增长、转化率等指标，定期汇报并提出优化建议；4、参与品牌各项活动并及时掌握新闻热点，有效完成日常和campaign推广；5、跟踪和研究新媒体行业动态和竞品动态，研究爆款推文和视频，及时调整营销...,服装/纺织/皮革,http://jobs.zhaopin.com/CCL1487068270J40706054512.htm,500-999人,2025-04-23 00:00:05,15000.0,25000.0,13.0
内容运营经理/千川短视频,郑州,河南奋景电子科技有限公司,大专,1-3年,"视频类,直播类,文本类,抖音,快手,视频号,写剪拍一体",12000-24000,底薪1.2W起步，给到市场150%的水平~！薪资无上限，年薪平均50w~！内容总监，有创业经验者优先2025 年公司 10 + 账号数据翻倍，GMV 达五千万！月投百万，预算无上限，有能力即有资源！急招编导，负责人设 / 千川内容，兼视频拍摄剪辑，打造 “前软广吸睛、后硬广转化” 内容。岗位职责：①主导抖音千川短视频日常工作，聚焦美妆护肤、个护洗护品类，制定差异化内容策略，推动抖音渠道内的品牌认知...,电子商务,http://jobs.zhaopin.com/CCL1218479640J40911621415.htm,500-999人,2025-12-31 08:48:21,12000.0,24000.0,12.0
小红书代运营【兼职】【郑州】,郑州,青岛盛芝康生物科技有限公司,大专,1-3年,"小红书,信息流优化师,信息流推广,新媒体推广,图文平台,短视频平台",12000-24000,青岛盛芝康生物科技有限公司，成立于2015年，主营生物和医药两个版块：一、生物版块：2018年，盛芝康与国家自然资源部第一研究所合作实施山东省科技厅《关于亚洲红藻高值化利用》项目，该项目为国家“雪龙”号南极科考重点海洋生物项目，公司负责该项目的生产制造和市场销售；二、医药版块：盛芝康下设康美益寿堂医药公司和大药房公司，2022年，盛芝康与上药集团厦门中药厂签订合作，全国独家运营一款传世393年的中...,医药批发/零售,http://jobs.zhaopin.com/CC385357830J40838569713.htm,20-99人,2025-11-03 12:12:30,12000.0,24000.0,12.0
小红书经理（100+团队）,郑州,上海丽知品牌管理有限公司,学历不限,5-10年,"小红书,美妆,护肤",12000-24000,工作内容：1、内容策略营销清晰小红书平台的运营规则，有创新能力，主导内容营销方向的规划和制定，带领团队撰写高质量笔记进行产品种草，提高产品搜索热度；2、数据分析优化熟练运用小红书后台如千帆、蒲公英等工具，监控店铺及笔记的运营指标，分析用户行为和笔记内容的关联度，优化策略营销和产品布局；3、团队建设管理负责小红书编辑的团队扩建，梳理团队协作sop，建立机制提升笔记质量以及团队稳定性；任职要求：1、3...,快速消费品,http://jobs.zhaopin.com/CC891032170J40896512808.htm,500-999人,2025-10-28 15:53:17,12000.0,24000.0,12.0
月2万急聘新媒体运营,郑州,河南运必达新能源科技有限公司,学历不限,1-3年,"短视频平台,抖音,微信视频号,汽车类,短视频运营,直播运营",12000-24000,岗位内容：1. 执行公司新媒体推广策略，及时更新各个社交媒体平台的内容和互动，提升社交媒体品牌影响力；2. 关注市场和行业趋势，了解消费者心理需求，提出创意方案和运营建议，促进销售增长；3. 负责社交媒体平台的日常维护、数据分析和报告输出，反馈内容改进意见和提升策略；4. 协助其他部门完成相关工作。任职要求：1. 具备良好的写作和编辑能力，热爱新媒体和数字营销，对社交媒体有浓厚兴趣；2. 1年以上...,新能源汽车,http://jobs.zhaopin.com/CCL1482287700J40896252315.htm,20-99人,2025-10-17 14:27:16,12000.0,24000.0,12.0
保底1万+ 急聘小红书、抖音新媒体推广引流负责人,郑州,郑州妙渊堂网联科技有限公司,大专,经验不限,"图文平台,短视频平台,抖音,快手",10000-20000,岗位职责：1、负责各平台（小红书、抖音、视频号、快手等平台）评论区布局，截流，确保公司品牌、产品在笔记评论区布局完成；2、收集其他品牌热门评论模板，加以修改套用，形成自己的模板库；3、引流新素人用户参与到评论任务；4、认真记录反馈工作中遇到的问题，收集意见，及时提出解决方案或建议。5、有团队管理经验优先任职要求：1、统招大专及以上学历，有同岗位工作经验优先；2、认真负责，积极主动，吃苦耐劳，较强的...,互联网,http://jobs.zhaopin.com/CCL1238620830J40835389012.htm,500-999人,2026-01-12 09:33:16,10000.0,20000.0,12.0
新媒体运营主管,郑州,郑州马哥教育科技有限公司,大专,3-5年,"短视频平台,图文平台,企业官网,微信公众号,小红书,微博,抖音,哔哩哔哩,微信视频号,教育类,短视频运营,直播运营,活动运营,自媒体/KOL投放经验",12000-20000,岗位职责：一、用户增长与流量运营1、制定并执行新媒体用户增长策略，通过内容营销、活动策划、渠道拓展等方式提升粉丝量、活跃用户数及平台流量。2、负责多平台（微信、微博、抖音、小红书、B站等）的账号运营，优化内容分发机制，提升曝光率和自然流量。3、分析用户画像及行为数据，针对性设计裂变活动、社群运营或合作推广，降低获客成本（CAC）。4、监测行业趋势和竞品动态，快速调整运营策略以抢占流量红利。二、内容...,IT服务,http://jobs.zhaopin.com/CC518247480J40770300707.htm,100-299人,2026-01-12 00:25:22,12000.0,20000.0,12.0
高中学科编辑&教研老师-白班+周末双休+六险一金,郑州,北京高途云集教育科技有限公司,本科,1-3年,"教育机构,审校经验,K12工作经验,教育工作经验,数学,物理,化学,中学教育,教研,审校/质检",10000-20000,【岗位职责】1. 负责初中或高中学科的日常教研任务，如课件、讲义等的制作与更新，保障内容准确性与时效性；2. 参与教学内容的开发和优化，确保教学资源的有效利用；3. 积极参与团队合作，共同解决教学中的问题和挑战。学科需求：高中物理、初中数学、语文、英语、物理、化学【岗位要求】1. 统招本科及以上学历，拥有扎实的学科知识基础，高考学科成绩优秀、大学专业相关者优先； 2.具备1年以上初中或高中相应学科...,培训/辅导服务,http://jobs.zhaopin.com/CC475394730J40897539102.htm,10000人以上,2026-01-08 14:15:43,10000.0,20000.0,12.0
资深新媒体运营—郑州（入仿石漆局）,郑州,河南铭驰新材料科技有限公司,本科,3-5年,"短视频平台,抖音,快手,微信视频号,短视频运营,内容运营,直播运营,家装类,新闻类",10000-20000,岗位职责：1. 同城获客与转化（核心目标）制定并执行针对本地市场的线上获客策略，通过内容、活动、投放等多种手段获取销售线索。深度挖掘本地用户痛点与需求，策划高吸引力的引流钩子，引导用户添加微信或留下电话。管理与优化落地页、咨询链接等转化路径，持续提升获客效率与转化率。建立线索管理与跟进机制，与销售/线下团队协同，跟踪线索转化效果，并据此优化前端策略。2. 付费投流与效果优化负责公司新媒体平台的广告...,化学原料/化学制品,http://jobs.zhaopin.com/CCL1381396100J40978870104.htm,500-999人,2026-01-08 10:28:47,10000.0,20000.0,12.0
内容营销经理,郑州,河南必优缔贸易有限公司,学历不限,5-10年,"视频类,健康类,娱乐类,小红书,抖音,快手",12000-20000,我们是凡碧诗毛孔专研中心，基于五大毛孔类型给顾客提供定制化皮肤改善方案，只做面部，仪器为主，手法为辅，目前全国有300家连锁门店！岗位职责： 1. 负责公司核心爆品及主推服务的内容战略规划，将其打造为行业标杆案例。2. 深度挖掘产品力，与培训、研发部门协同，提炼黄金买点、用户痛点解决方案和标准化话术库，并赋能全域（销售、门店、渠道）。3. 建立品牌的内容人设和价值体系，确保多平台输出口径统一、调性...,美发/美容/保健,http://jobs.zhaopin.com/CC291921980J40789633401.htm,500-999人,2026-01-07 11:42:03,12000.0,20000.0,12.0
新媒体运营主管/经理,郑州,河南嗨雅企业管理有限公司,大专,3-5年,"短视频平台,图文平台,海外平台,小红书,知乎,微信公众号,抖音,快手,微信视频号,美妆类,数码类,母婴类,内容运营,短视频运营,电商运营",10000-20000,(主管/经理，同步招聘中～欢迎加入～)【岗位职责】:1、负责公司产品在小红书平台的推广、维护，提高品牌及产品曝光度;2、带领团队完成平台笔记发布投放及业绩目标的达成:3、负责新媒体平台推广引流数据的跟进、分析、总结。有相关自媒体资源，及时跟踪网络热点，制定线上活动方案，目标到人;4、结合团队要求及数据表现，灵活调整内容方向，产出带热点、有传播性的内容，完成规定的任务;5、团队整体工作内容统筹、协调...,电子商务,http://jobs.zhaopin.com/CCL1491064850J40816470908.htm,500-999人,2026-01-06 10:01:25,10000.0,20000.0,12.0
新媒体免费流运营经理（包食宿）,郑州,郑州红蕃茄网络传媒有限公司,大专,3-5年,,10000-20000,一、岗位工作：1、负责新媒体运营模块，包括各平台官方账号矩阵建设、内容运营、平台生态矩阵搭建、投放、转化等，对整体新媒体平台矩阵的增长负责；2、新媒体渠道运营，负责小红书、抖音、快手、微博等平台的日常运营，包括内容规划、内容撰写，粉丝互动等；3、通过新媒体平台(如视频号、抖音、快手等)进行医院宣传、医疗知识普及、医院介绍等内容；4、部门管理，带领新媒体运营团队，完成部门曝光、粉丝增长、互动、转化指...,广告/营销,http://jobs.zhaopin.com/CCL1515454020J40834818314.htm,20-99人,2026-01-05 10:03:54,10000.0,20000.0,12.0
新媒体技术总监,郑州,郑州华柱白癜风医院,大专,3-5年,"医疗行业引流经验,医疗新媒体运营经验2年以上,短视频运营,小红书,知乎,抖音,快手,百家,医疗类,短视频平台",15000-20000,"工作简介：我们是线上推广民营专科医院，工作内容是引流获客为主，目前自媒体全平台都在做。任职要求：1、大专以上学历，年龄25-35岁；2、3年以上医疗行业新媒体技术实操经验；3、理解新媒体运营逻辑，能将业务需求转化为技术方案，保障账号流量持续增长。上班时间：8:30-12:00,14:00-18：00，一天7.5h，周日固定休，法定节假日正常休息。福利待遇：1、底薪6000-8000+高提成，综合薪...",卫生服务,http://jobs.zhaopin.com/CC635784220J40899265608.htm,20-99人,2025-12-29 11:25:02,15000.0,20000.0,12.0
新媒体运营经理,郑州,郑州航天新材料科技有限公司,本科,3-5年,"短视频平台,抖音,快手,微信视频号,新闻类,家装类,短视频运营,产品运营,直播运营",15000-20000,1. 行业化战略制定： ① 制定符合家具板材行业特性的新媒体矩阵战略（重点布局：微信公众号、抖音、小红书、B站、设计师平台如建E网等）。 ② 深度理解B端与C端用户的不同需求，制定差异化的内容与运营策略。2. 专业化内容打造： ①内容策划： 主导策划“板材选购避坑指南”、“环保标准深度解读”、“潮流花色搭配方案”、“设计师案例分享”、“工厂探秘”等核心栏目。 ②内容生产： 领导或协同内容团队，产出...,装饰装修,http://jobs.zhaopin.com/CC285916610J40844356212.htm,100-299人,2025-12-26 00:00:01,15000.0,20000.0,12.0
高薪小红书运营主管,郑州,铂策(河南)企业管理有限公司,学历不限,3-5年,小红书,10000-20000,"【岗位职责】1.主导爆品全周期运营,制定商品内容矩阵策略，优化标题关键词、封面视觉及用户痛点话术，单篇笔记带货转化率提升.2.标准化培训体系搭建，能通过数据诊断团队能力短板并制定改善方案。 【任职要求画像】1.3年以上小红书电商全案经验，主导过3个以上单品GMV破百万案例2.核心要求：具备经验丰富的打品能力熟悉供应链选品逻辑，掌握小红书「搜索词+场景痛点」爆款内容公式.3. 培训能力：精通SCQA...",企业服务,http://jobs.zhaopin.com/CCL1502032550J40712640816.htm,100-299人,2025-12-22 11:46:30,10000.0,20000.0,12.0
大厂直招新媒体运营+五险一金,郑州,易车公司,学历不限,3-5年,"新媒体运营,小红书运营,获客留资",10000-20000,！易车大厂直招新媒体运营啦！ 【岗位职责】1、核心直播运营与内容搭建：负责汽车品牌/车型在小红书平台从0到1的直播体系搭建、策划与全程执行。独立完成直播脚本策划、场景布置、产品卖点梳理及互动环节设计，确保直播专业性与转化效果。负责日常小红书笔记（图文/短视频）的内容策划、制作与发布，强化品牌认知，为直播引流。深度分析汽车用户兴趣点，创作兼具专业性与网感的爆款内容，提升账号粉丝粘性与活跃度。2、私域...,互联网,http://jobs.zhaopin.com/CC136211330J40864799703.htm,1000-9999人,2025-12-19 11:39:44,10000.0,20000.0,12.0
合作出版业务经理,郑州,大豫出版(郑州)有限公司,大专,1-3年,"出版发行,出版",10000-20000,负责图书出版策划方面业务。 要求；一年以上相关工作经验。 女士不出差,新闻/出版,http://jobs.zhaopin.com/CCL1443565190J40742951013.htm,20-99人,2025-12-19 01:34:01,10000.0,20000.0,12.0
高级小红书运营,郑州,中犇科技有限公司,本科,3-5年,"小红书,内容运营",15000-20000,一、岗位职责1.战略与规划：制定平台年度战略目标与执行路径，负责预算规划、资源调配及ROI管理，对整体GMV、流量成本及品牌影响力负责。2.体系与矩阵建设：从0到1搭建并迭代小红书内容运营体系、数据复盘模型及矩阵号管理标准，主导孵化核心IP账号，建立可复制的增长模型。3.团队管理与赋能：组建并管理专业化运营团队，建立人才梯队，通过流程优化、工具提效与专业培训，持续提升团队整体战力。4.商业闭环构建...,计算机软件,http://jobs.zhaopin.com/CCL1264247710J40817931907.htm,500-999人,2025-12-18 16:02:27,15000.0,20000.0,12.0
